internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
22694750,Chlidonias albostriatus,"Sterna albostriata (Gray, 1845)",Sterna,albostriata,"(Gray, 1845)",,
22694750,Chlidonias albostriatus,"Chlidonias albostriatus (Gray, 1845) — Collar <i>et al</i>. (1994)",Chlidonias,albostriatus,"(Gray, 1845) — Collar <i>et al</i>. (1994)",,
22694750,Chlidonias albostriatus,"Chlidonias albostriatus (Gray, 1845) — Collar and Andrew (1988)",Chlidonias,albostriatus,"(Gray, 1845) — Collar and Andrew (1988)",,
22694750,Chlidonias albostriatus,"Chlidonias albostriatus (Gray, 1845) — Sibley and Monroe (1990, 1993)",Chlidonias,albostriatus,"(Gray, 1845) — Sibley and Monroe (1990, 1993)",,
22694750,Chlidonias albostriatus,"Hydrochelidon albostriata Gray, 1845",Hydrochelidon,albostriata,"Gray, 1845",,
22694980,Henicopernis infuscatus,"Henicopernis infuscata ssp. infuscata Gurney, 1882 — Collar and Andrew (1988)",Henicopernis,infuscata,,subspecies,"Gurney, 1882 — Collar and Andrew (1988)"
22724703,Guaruba guarouba,"Guarouba guarouba (Gmelin, 1788) — SACC (2005)",Guarouba,guarouba,"(Gmelin, 1788) — SACC (2005)",,
22724703,Guaruba guarouba,"Aratinga guarouba ssp. guarouba (Gmelin, 1788) — Stotz <i>et al<i/>. (1996)",Aratinga,guarouba,,subspecies,"(Gmelin, 1788) — Stotz <i>et al<i/>. (1996)"
22724703,Guaruba guarouba,"Guarouba guarouba (Gmelin, 1788) — BirdLife International (2000)",Guarouba,guarouba,"(Gmelin, 1788) — BirdLife International (2000)",,
22724703,Guaruba guarouba,"Aratinga guarouba ssp. guarouba (Gmelin, 1788) — Sibley and Monroe (1990, 1993)",Aratinga,guarouba,,subspecies,"(Gmelin, 1788) — Sibley and Monroe (1990, 1993)"
22727981,Cyanoramphus novaezelandiae,"Cyanoramphus cookii (Gray, 1859)",Cyanoramphus,cookii,"(Gray, 1859)",,
22727981,Cyanoramphus novaezelandiae,"Cyanoramphus saisseti Verreaux &amp; Des Murs, 1860",Cyanoramphus,saisseti,"Verreaux &amp; Des Murs, 1860",,
60835335,Aerodramus vanikorensis,"Collocalia amelis Oberholser, 1906",Collocalia,amelis,"Oberholser, 1906",,
60835335,Aerodramus vanikorensis,"Collocalia palawanensis Stresemann, 1914",Collocalia,palawanensis,"Stresemann, 1914",,
22678429,Pipile jacutinga,"Aburria jacutinga ssp. jacutinga (Spix, 1825) — Stotz <i>et al</i>. (1996)",Aburria,jacutinga,,subspecies,"(Spix, 1825) — Stotz <i>et al</i>. (1996)"
22678429,Pipile jacutinga,"Penelope jacutinga Spix, 1825",Penelope,jacutinga,"Spix, 1825",,
22678823,Pternistis capensis,"Francolinus capensis (Gmelin, 1789)",Francolinus,capensis,"(Gmelin, 1789)",,
22678827,Pternistis hildebrandti,"Francolinus hildebrandti Cabanis, 1878",Francolinus,hildebrandti,"Cabanis, 1878",,
22678855,Pternistis afer,"Francolinus afer (Müller, 1776)",Francolinus,afer,"(Müller, 1776)",,
22678865,Pternistis erckelii,"Francolinus erckelii (Rüppell, 1835)",Francolinus,erckelii,"(Rüppell, 1835)",,
22678927,Margaroperdix madagarensis,"Margaroperdix madagarensis madagarensis Sibley and Monroe (1990, 1993)",Margaroperdix madagarensis,madagarensis,"Sibley and Monroe (1990, 1993)",,
22678927,Margaroperdix madagarensis,Margaroperdix madagascariensis,Margaroperdix,madagascariensis,,,
22679398,Polyplectron napoleonis,"Polyplectron emphanum Temminck, 1832",Polyplectron,emphanum,"Temminck, 1832",,
22681114,Leiopicus medius,"Dendrocopos medius (Linnaeus, 1758)",Dendrocopos,medius,"(Linnaeus, 1758)",,
22685441,Alexandrinus krameri,"Psittacula krameri (Scopoli, 1769)",Psittacula,krameri,"(Scopoli, 1769)",,
22685648,Psittacara acuticaudatus,"Aratinga acuticaudata (Vieillot, 1818)",Aratinga,acuticaudata,"(Vieillot, 1818)",,
22685669,Psittacara mitratus,"Aratinga mitrata (Tschudi, 1844)",Aratinga,mitrata,"(Tschudi, 1844)",,
22690445,Spilopelia senegalensis,Streptopelia senegalensis AERC TAC (2003),Streptopelia,senegalensis,AERC TAC (2003),,
22690445,Spilopelia senegalensis,Streptopelia senegalensis Christidis and Boles (1994),Streptopelia,senegalensis,Christidis and Boles (1994),,
22690445,Spilopelia senegalensis,Streptopelia senegalensis Dowsett and Forbes-Watson (1993),Streptopelia,senegalensis,Dowsett and Forbes-Watson (1993),,
22690445,Spilopelia senegalensis,Streptopelia senegalensis Cramp and Simmons (1977-1994),Streptopelia,senegalensis,Cramp and Simmons (1977-1994),,
22690445,Spilopelia senegalensis,Streptopelia senegalensis BirdLife International (2004),Streptopelia,senegalensis,BirdLife International (2004),,
22690445,Spilopelia senegalensis,"Streptopelia senegalensis Sibley and Monroe (1990, 1993)",Streptopelia,senegalensis,"Sibley and Monroe (1990, 1993)",,
22690445,Spilopelia senegalensis,"Stigmatopelia senegalensis (Linnaeus, 1766)",Stigmatopelia,senegalensis,"(Linnaeus, 1766)",,
22692900,Tribonyx mortierii,Tribonyx mortierii Christidis and Boles (2008),Tribonyx,mortierii,Christidis and Boles (2008),,
22692900,Tribonyx mortierii,"Gallinula mortierii (Du Bus, 1840)",Gallinula,mortierii,"(Du Bus, 1840)",,
22696264,Phalcoboenus chimango,"Milvago chimango (Vieillot, 1816)",Milvago,chimango,"(Vieillot, 1816)",,
22697203,Nyctanassa violacea,Nycticorax violaceus violaceus Stotz et al. (1996),Nycticorax violaceus,violaceus,Stotz et al. (1996),,
22697548,Nipponia nippon,"Ibis nippon Temminck, 1835",Ibis,nippon,"Temminck, 1835",,
62172196,Tyto novaehollandiae,"Tyto manusi Rothschild &amp; Hartert, 1914",Tyto,manusi,"Rothschild &amp; Hartert, 1914",,
62172196,Tyto novaehollandiae,"Tyto sororcula (Sclater, 1883)",Tyto,sororcula,"(Sclater, 1883)",,
62296899,Psittacara holochlorus,"Psittacara brevipes (Lawrence, 1871)",Psittacara,brevipes,"(Lawrence, 1871)",,
62296899,Psittacara holochlorus,"Aratinga brevipes (Lawrence, 1871)",Aratinga,brevipes,"(Lawrence, 1871)",,
22682514,Rhabdotorrhinus corrugatus,"Aceros corrugatus (Temminck, 1832)",Aceros,corrugatus,"(Temminck, 1832)",,
22689335,Athene blewitti,"Athene blewitti ssp. blewitti Hume, 1873 — Collar and Andrew (1988)",Athene,blewitti,,subspecies,"Hume, 1873 — Collar and Andrew (1988)"
22689335,Athene blewitti,"Athene blewitti ssp. blewitti Hume, 1873 — Sibley and Monroe (1990, 1993)",Athene,blewitti,,subspecies,"Hume, 1873 — Sibley and Monroe (1990, 1993)"
22689335,Athene blewitti,"Athene blewitti ssp. blewitti Hume, 1873 — Collar <i>et al</i>. (1994)",Athene,blewitti,,subspecies,"Hume, 1873 — Collar <i>et al</i>. (1994)"
22689335,Athene blewitti,"Heteroglaux blewitti (Hume, 1873)",Heteroglaux,blewitti,"(Hume, 1873)",,
22682507,Berenicornis comatus,"Aceros comatus (Raffles, 1822)",Aceros,comatus,"(Raffles, 1822)",,
22736042,Anas zonorhyncha,Anas poecilorhyncha,Anas poecilorhyncha,,"BirdLife International (2004, 2008)",,
22736042,Anas zonorhyncha,Anas poecilorhyncha,Anas poecilorhyncha,,"Sibley and Monroe (1990, 1993)",,
22678486,Mitu mitu,"Crax mitu ssp. mitu (Linnaeus, 1766) — Stotz et al. (1996)",Crax,mitu,,subspecies,"(Linnaeus, 1766) — Stotz et al. (1996)"
22678486,Mitu mitu,"Crax mitu ssp. mitu (Linnaeus, 1766) — BirdLife International (2004)",Crax,mitu,,subspecies,"(Linnaeus, 1766) — BirdLife International (2004)"
22682528,Rhyticeros undulatus,"Aceros undulatus (Shaw, 1811)",Aceros,undulatus,"(Shaw, 1811)",,
132341128,Hydrobates castro,"Oceanodroma castro (Harcourt, 1851)",Oceanodroma,castro,"(Harcourt, 1851)",,
132341128,Hydrobates castro,"Thalassidroma castro Harcourt, 1851",Thalassidroma,castro,"Harcourt, 1851",,
132438298,Hydrobates leucorhous,"Hydrobates leucorhoa ssp. leucorhoa (Vieillot, 1818) — Christidis and Boles (2008)",Hydrobates,leucorhoa,,subspecies,"(Vieillot, 1818) — Christidis and Boles (2008)"
132438298,Hydrobates leucorhous,"Oceanodroma leucorhoa (Vieillot, 1818)",Oceanodroma,leucorhoa,"(Vieillot, 1818)",,
132441735,Hydrobates cheimomnestes,"Hydrobates leucorhous ssp. cheimomnestes Ainley, 1980",Hydrobates,leucorhous,,subspecies,"Ainley, 1980"
132450926,Hydrobates socorroensis,"Oceanodroma socorroensis Townsend, 1890",Oceanodroma,socorroensis,"Townsend, 1890",,
132450926,Hydrobates socorroensis,"Hydrobates leucorhous ssp. socorroensis (Townsend, 1890)",Hydrobates,leucorhous,,subspecies,"(Townsend, 1890)"
132468585,Puffinus myrtae,"Puffinus assimilis ssp. myrtae Bourne, 1959",Puffinus,assimilis,,subspecies,"Bourne, 1959"
132468585,Puffinus myrtae,"Puffinus newelli ssp. myrtae (Bourne, 1959)",Puffinus,newelli,,subspecies,"(Bourne, 1959)"
22680038,Tachyeres leucocephalus,"Tachyeres leucocephala ssp. leucocephala Humphrey & Thompson, 1981 — Stotz <i>et al<i/>. (1996)",Tachyeres,leucocephala,,subspecies,"Humphrey & Thompson, 1981 — Stotz <i>et al<i/>. (1996)"
22680415,Polysticta stelleri,"Anas stelleri Pallas, 1769",Anas,stelleri,"Pallas, 1769",,
22693494,Phalaropus fulicarius,"Phalaropus fulicaria fulicaria Sibley and Monroe (1990, 1993)",Phalaropus fulicaria,fulicaria,"Sibley and Monroe (1990, 1993)",,
22693494,Phalaropus fulicarius,Phalaropus fulicaria fulicaria Stotz et al. (1996),Phalaropus fulicaria,fulicaria,Stotz et al. (1996),,
22693494,Phalaropus fulicarius,Phalaropus fulicaria fulicaria Christidis and Boles (1994),Phalaropus fulicaria,fulicaria,Christidis and Boles (1994),,
22694160,Catharacta skua,Stercorarius skua ssp. skua — AOU checklist (1998 + supplements),Stercorarius,skua,,subspecies,— AOU checklist (1998 + supplements)
22694160,Catharacta skua,Stercorarius skua ssp. skua — Cramp and Simmons (1977-1994),Stercorarius,skua,,subspecies,— Cramp and Simmons (1977-1994)
22694160,Catharacta skua,"Stercorarius skua Brünnich, 1764",Stercorarius,skua,"Brünnich, 1764",,
22694210,Catharacta chilensis,"Stercorarius chilensis (Bonaparte, 1857)",Stercorarius,chilensis,"(Bonaparte, 1857)",,
22694218,Catharacta maccormicki,Stercorarius maccormicki maccormicki Christidis and Boles (2008),Stercorarius maccormicki,maccormicki,Christidis and Boles (2008),,
22694218,Catharacta maccormicki,Stercorarius maccormicki maccormicki AOU checklist (1998 + supplements),Stercorarius maccormicki,maccormicki,AOU checklist (1998 + supplements),,
22694218,Catharacta maccormicki,"Stercorarius maccormicki (Saunders, 1893)",Stercorarius,maccormicki,"(Saunders, 1893)",,
22694271,Larus scoresbii,Larus scoresbii — BirdLife International (2004),Larus,scoresbii,— BirdLife International (2004),,
22694271,Larus scoresbii,"Larus scoresbii — Sibley and Monroe (1990, 1993)",Larus,scoresbii,"— Sibley and Monroe (1990, 1993)",,
22694271,Larus scoresbii,Gabianus scoresbii — Stotz <i>et al</i>. (1996),Gabianus,scoresbii,— Stotz <i>et al</i>. (1996),,
22694271,Larus scoresbii,"Leucophaeus scoresbii Traill, 1823",Leucophaeus,scoresbii,"Traill, 1823",,
22694420,Larus ridibundus,Chroicocephalus ridibundus ssp. ridibundus — Christidis and Boles (2008),Chroicocephalus,ridibundus,,subspecies,— Christidis and Boles (2008)
22694436,Saundersilarus saundersi,"Larus saundersi (Swinhoe, 1871)",Larus,saundersi,"(Swinhoe, 1871)",,
22694455,Larus atricilla,Leucophaeus atricilla atricilla Christidis and Boles (2008),Leucophaeus atricilla,atricilla,Christidis and Boles (2008),,
22694462,Larus pipixcan,Leucophaeus pipixcan pipixcan Christidis and Boles (2008),Leucophaeus pipixcan,pipixcan,Christidis and Boles (2008),,
22694469,Hydrocoloeus minutus,"Larus minutus Pallas, 1776",Larus,minutus,"Pallas, 1776",,
22694542,Thalasseus maximus,Thalasseus maximus Stotz et al. (1996),Thalasseus,maximus,Stotz et al. (1996),,
22694542,Thalasseus maximus,Thalasseus maximus AOU checklist (1998 + supplements),Thalasseus,maximus,AOU checklist (1998 + supplements),,
22694542,Thalasseus maximus,"Sterna maxima Boddaert, 1783",Sterna,maxima,"Boddaert, 1783",,
22694561,Thalasseus bengalensis,Thalasseus bengalensis Christidis and Boles (2008),Thalasseus,bengalensis,Christidis and Boles (2008),,
22694561,Thalasseus bengalensis,"Sterna bengalensis Lesson, 1831",Sterna,bengalensis,"Lesson, 1831",,
22694571,Thalasseus bergii,Thalasseus bergii AOU checklist (1998 + supplements),Thalasseus,bergii,AOU checklist (1998 + supplements),,
22694571,Thalasseus bergii,Thalasseus bergii Christidis and Boles (2008),Thalasseus,bergii,Christidis and Boles (2008),,
22694571,Thalasseus bergii,"Sterna bergii Lichtenstein, 1823",Sterna,bergii,"Lichtenstein, 1823",,
22694673,Sternula antillarum,Sternula antillarum AOU checklist (1998 + supplements),Sternula,antillarum,AOU checklist (1998 + supplements),,
22694673,Sternula antillarum,"Sterna antillarum (Lesson, 1847)",Sterna,antillarum,"(Lesson, 1847)",,
22694691,Sternula nereis,"Sterna nereis (Gould, 1843)",Sterna,nereis,"(Gould, 1843)",,
22694691,Sternula nereis,"Sternula nereis ssp. nereis Gould, 1843 — Christidis and Boles (2008)",Sternula,nereis,,subspecies,"Gould, 1843 — Christidis and Boles (2008)"
22694722,Onychoprion lunatus,Onychoprion lunatus AOU checklist (1998 + supplements),Onychoprion,lunatus,AOU checklist (1998 + supplements),,
22694722,Onychoprion lunatus,"Sterna lunata Peale, 1848",Sterna,lunata,"Peale, 1848",,
22696657,Morus bassanus,Sula bassana bassana Cramp and Simmons (1977-1994),Sula bassana,bassana,Cramp and Simmons (1977-1994),,
22696657,Morus bassanus,Sula bassana bassana Dowsett and Forbes-Watson (1993),Sula bassana,bassana,Dowsett and Forbes-Watson (1993),,
22696668,Morus capensis,"Sula capensis ssp. capensis (Lichtenstein, 1823) — Dowsett and Forbes-Watson (1993)",Sula,capensis,,subspecies,"(Lichtenstein, 1823) — Dowsett and Forbes-Watson (1993)"
22696675,Morus serrator,Sula serrator serrator Dowsett and Forbes-Watson (1993),Sula serrator,serrator,Dowsett and Forbes-Watson (1993),,
22696743,Microcarbo melanoleucos,Microcarbo melanoleucos melanoleucos Christidis and Boles (2008),Microcarbo melanoleucos,melanoleucos,Christidis and Boles (2008),,
22696743,Microcarbo melanoleucos,"Phalacrocorax melanoleucos (Vieillot, 1817)",Phalacrocorax,melanoleucos,"(Vieillot, 1817)",,
22696901,Phalacrocorax punctatus,Stictocarbo punctatus punctatus Turbott (1990),Stictocarbo punctatus,punctatus,Turbott (1990),,
22696907,Phalacrocorax featherstoni,"Stictocarbo featherstoni ssp. featherstoni (Buller, 1873) — Turbott (1990)",Stictocarbo,featherstoni,,subspecies,"(Buller, 1873) — Turbott (1990)"
22697888,Aphrodroma brevirostris,Aphrodroma brevirostris,Aphrodroma brevirostris,,SACC (2005),,
22697888,Aphrodroma brevirostris,Pterodroma brevirostris BirdLife International (2004),Pterodroma,brevirostris,BirdLife International (2004),,
22697888,Aphrodroma brevirostris,Pterodroma brevirostris Dowsett and Forbes-Watson (1993),Pterodroma,brevirostris,Dowsett and Forbes-Watson (1993),,
22697888,Aphrodroma brevirostris,"Pterodroma brevirostris Sibley and Monroe (1990, 1993)",Pterodroma,brevirostris,"Sibley and Monroe (1990, 1993)",,
22697888,Aphrodroma brevirostris,"Lugensa brevirostris (Lesson, 1831)",Lugensa,brevirostris,"(Lesson, 1831)",,
22697888,Aphrodroma brevirostris,"Pterodroma brevirostris Lesson, 1831",Pterodroma,brevirostris,"Lesson, 1831",,
22697896,Pseudobulweria aterrima,"Pterodroma aterrima ssp. aterrima (Bonaparte, 1857) — Dowsett and Forbes-Watson (1993)",Pterodroma,aterrima,,subspecies,"(Bonaparte, 1857) — Dowsett and Forbes-Watson (1993)"
22697896,Pseudobulweria aterrima,"Pterodroma aterrima ssp. aterrima (Bonaparte, 1857) — Collar <i>et al</i>. (1994)",Pterodroma,aterrima,,subspecies,"(Bonaparte, 1857) — Collar <i>et al</i>. (1994)"
22697896,Pseudobulweria aterrima,"Pterodroma aterrima ssp. aterrima (Bonaparte, 1857) — Collar and Andrew (1988)",Pterodroma,aterrima,,subspecies,"(Bonaparte, 1857) — Collar and Andrew (1988)"
22697896,Pseudobulweria aterrima,"Pterodroma aterrima ssp. aterrima (Bonaparte, 1857) — Sibley and Monroe (1990, 1993)",Pterodroma,aterrima,,subspecies,"(Bonaparte, 1857) — Sibley and Monroe (1990, 1993)"
22697896,Pseudobulweria aterrima,"Procellaria aterrima Bonaparte, 1857",Procellaria,aterrima,"Bonaparte, 1857",,
22697913,Pseudobulweria becki,"Pterodroma becki ssp. becki (Murphy, 1928) — Sibley and Monroe (1990, 1993)",Pterodroma,becki,,subspecies,"(Murphy, 1928) — Sibley and Monroe (1990, 1993)"
22697913,Pseudobulweria becki,"Pterodroma becki ssp. becki (Murphy, 1928) — Collar and Andrew (1988)",Pterodroma,becki,,subspecies,"(Murphy, 1928) — Collar and Andrew (1988)"
22697913,Pseudobulweria becki,"Pterodroma becki ssp. becki (Murphy, 1928) — Collar <i>et al</i>. (1994)",Pterodroma,becki,,subspecies,"(Murphy, 1928) — Collar <i>et al</i>. (1994)"
22697913,Pseudobulweria becki,"Procellaria becki Murphy, 1928",Procellaria,becki,"Murphy, 1928",,
22697925,Pseudobulweria rostrata,Pterodroma rostrata rostrata Stotz et al. (1996),Pterodroma rostrata,rostrata,Stotz et al. (1996),,
22697925,Pseudobulweria rostrata,"Pterodroma rostrata rostrata Sibley and Monroe (1990, 1993)",Pterodroma rostrata,rostrata,"Sibley and Monroe (1990, 1993)",,
22697935,Pseudobulweria macgillivrayi,"Pterodroma macgillivrayi ssp. macgillivrayi (Gray, 1860) — Collar and Andrew (1988)",Pterodroma,macgillivrayi,,subspecies,"(Gray, 1860) — Collar and Andrew (1988)"
22697935,Pseudobulweria macgillivrayi,"Pterodroma macgillivrayi ssp. macgillivrayi (Gray, 1860) — Collar <i>et al</i>. (1994)",Pterodroma,macgillivrayi,,subspecies,"(Gray, 1860) — Collar <i>et al</i>. (1994)"
22697935,Pseudobulweria macgillivrayi,"Pterodroma macgillivrayi ssp. macgillivrayi (Gray, 1860) — Sibley and Monroe (1990, 1993)",Pterodroma,macgillivrayi,,subspecies,"(Gray, 1860) — Sibley and Monroe (1990, 1993)"
22697935,Pseudobulweria macgillivrayi,"Thalassidroma macgillivrayi Gray, 1860",Thalassidroma,macgillivrayi,"Gray, 1860",,
22697975,Pterodroma cookii,"Pterodroma cooki ssp. cooki (Gray, 1843) — Collar and Andrew (1988)",Pterodroma,cooki,,subspecies,"(Gray, 1843) — Collar and Andrew (1988)"
22697975,Pterodroma cookii,"Pterodroma cooki ssp. cooki (Gray, 1843) — Stotz <i>et al<i/>. (1996)",Pterodroma,cooki,,subspecies,"(Gray, 1843) — Stotz <i>et al<i/>. (1996)"
22698055,Pterodroma lessonii,Pterodroma lessoni lessoni Stotz et al. (1996),Pterodroma lessoni,lessoni,Stotz et al. (1996),,
22698175,Ardenna pacifica,"Puffinus pacificus (Gmelin, 1789)",Puffinus,pacificus,"(Gmelin, 1789)",,
22698175,Ardenna pacifica,Ardenna pacifica ssp. pacifica — Christidis and Boles (2008),Ardenna,pacifica,,subspecies,— Christidis and Boles (2008)
22698182,Ardenna bulleri,"Ardenna bulleri ssp. bulleri (Salvin, 1888) — Christidis and Boles (2008)",Ardenna,bulleri,,subspecies,"(Salvin, 1888) — Christidis and Boles (2008)"
22698182,Ardenna bulleri,"Puffinus bulleri Salvin, 1888",Puffinus,bulleri,"Salvin, 1888",,
22698195,Ardenna creatopus,"Ardenna creatopus ssp. creatopus (Coues, 1864) — Christidis and Boles (2008)",Ardenna,creatopus,,subspecies,"(Coues, 1864) — Christidis and Boles (2008)"
22698195,Ardenna creatopus,"Puffinus creatopus Coues, 1864",Puffinus,creatopus,"Coues, 1864",,
22698216,Ardenna tenuirostris,Ardenna tenuirostris ssp. tenuirostris — Christidis and Boles (2008),Ardenna,tenuirostris,,subspecies,— Christidis and Boles (2008)
22698216,Ardenna tenuirostris,"Puffinus tenuirostris (Temminck, 1835)",Puffinus,tenuirostris,"(Temminck, 1835)",,
22698320,Phoebastria irrorata,"Diomedea irrorata ssp. irrorata Salvin, 1883 — Collar <i>et al</i>. (1994)",Diomedea,irrorata,,subspecies,"Salvin, 1883 — Collar <i>et al</i>. (1994)"
22698320,Phoebastria irrorata,"Diomedea irrorata ssp. irrorata Salvin, 1883 — Stotz <i>et al</i>. (1996)",Diomedea,irrorata,,subspecies,"Salvin, 1883 — Stotz <i>et al</i>. (1996)"
22698320,Phoebastria irrorata,"Diomedea irrorata ssp. irrorata Salvin, 1883 — Collar and Andrew (1988)",Diomedea,irrorata,,subspecies,"Salvin, 1883 — Collar and Andrew (1988)"
22698320,Phoebastria irrorata,"Diomedea irrorata ssp. irrorata Salvin, 1883 — Sibley and Monroe (1990, 1993)",Diomedea,irrorata,,subspecies,"Salvin, 1883 — Sibley and Monroe (1990, 1993)"
22698335,Phoebastria albatrus,"Diomedea albatrus ssp. albatrus Pallas, 1769 — Sibley and Monroe (1990, 1993)",Diomedea,albatrus,,subspecies,"Pallas, 1769 — Sibley and Monroe (1990, 1993)"
22698335,Phoebastria albatrus,"Diomedea albatrus ssp. albatrus Pallas, 1769 — Stotz <i>et al<i/>. (1996)",Diomedea,albatrus,,subspecies,"Pallas, 1769 — Stotz <i>et al<i/>. (1996)"
22698335,Phoebastria albatrus,"Diomedea albatrus ssp. albatrus Pallas, 1769 — Collar <i>et al<i/>. (1994)",Diomedea,albatrus,,subspecies,"Pallas, 1769 — Collar <i>et al<i/>. (1994)"
22698335,Phoebastria albatrus,"Diomedea albatrus ssp. albatrus Pallas, 1769 — Collar and Andrew (1988)",Diomedea,albatrus,,subspecies,"Pallas, 1769 — Collar and Andrew (1988)"
22698365,Phoebastria immutabilis,Diomedea immutabilis ssp. immutabilis — Stotz <i>et al</i>. (1996),Diomedea,immutabilis,,subspecies,— Stotz <i>et al</i>. (1996)
22698365,Phoebastria immutabilis,"Diomedea immutabilis ssp. immutabilis — Sibley and Monroe (1990, 1993)",Diomedea,immutabilis,,subspecies,"— Sibley and Monroe (1990, 1993)"
22698375,Thalassarche melanophris,Thalassarche melanophris ssp. melanophris — Christidis and Boles (2008),Thalassarche,melanophris,,subspecies,— Christidis and Boles (2008)
22698375,Thalassarche melanophris,"Thalassarche melanophrys (Temminck, 1828) [orth. error]",Thalassarche,melanophrys,"(Temminck, 1828) [orth. error]",,
22698398,Thalassarche chrysostoma,"Diomedea chrysostoma ssp. chrysostoma Forster, 1785 — Collar <i>et al</i>. (1994)",Diomedea,chrysostoma,,subspecies,"Forster, 1785 — Collar <i>et al</i>. (1994)"
22698398,Thalassarche chrysostoma,"Diomedea chrysostoma ssp. chrysostoma Forster, 1785 — Cramp and Simmons (1977-1994)",Diomedea,chrysostoma,,subspecies,"Forster, 1785 — Cramp and Simmons (1977-1994)"
22698398,Thalassarche chrysostoma,"Diomedea chrysostoma ssp. chrysostoma Forster, 1785 — Christidis and Boles (1994)",Diomedea,chrysostoma,,subspecies,"Forster, 1785 — Christidis and Boles (1994)"
22698398,Thalassarche chrysostoma,"Diomedea chrysostoma ssp. chrysostoma Forster, 1785 — Sibley and Monroe (1990, 1993)",Diomedea,chrysostoma,,subspecies,"Forster, 1785 — Sibley and Monroe (1990, 1993)"
22698398,Thalassarche chrysostoma,"Diomedea chrysostoma ssp. chrysostoma Forster, 1785 — Dowsett and Forbes-Watson (1993)",Diomedea,chrysostoma,,subspecies,"Forster, 1785 — Dowsett and Forbes-Watson (1993)"
22698398,Thalassarche chrysostoma,"Diomedea chrysostoma ssp. chrysostoma Forster, 1785 — Turbott (1990)",Diomedea,chrysostoma,,subspecies,"Forster, 1785 — Turbott (1990)"
22698398,Thalassarche chrysostoma,"Diomedea chrysostoma ssp. chrysostoma Forster, 1785 — Stotz <i>et al</i>. (1996)",Diomedea,chrysostoma,,subspecies,"Forster, 1785 — Stotz <i>et al</i>. (1996)"
22698485,Hydrobates microsoma,Oceanodroma microsoma AOU checklist (1998 + supplements),Oceanodroma,microsoma,AOU checklist (1998 + supplements),,
22698485,Hydrobates microsoma,"Oceanodroma microsoma Sibley and Monroe (1990, 1993)",Oceanodroma,microsoma,"Sibley and Monroe (1990, 1993)",,
22698485,Hydrobates microsoma,Oceanodroma microsoma SACC (2005),Oceanodroma,microsoma,SACC (2005),,
22698485,Hydrobates microsoma,Oceanodroma microsoma BirdLife International (2004),Oceanodroma,microsoma,BirdLife International (2004),,
22698485,Hydrobates microsoma,"Halocyptena microsoma Coues, 1864",Halocyptena,microsoma,"Coues, 1864",,
22698496,Hydrobates tethys,"Oceanodroma tethys (Bonaparte, 1852)",Oceanodroma,tethys,"(Bonaparte, 1852)",,
22698520,Hydrobates monorhis,Hydrobates monorhis monorhis Christidis and Boles (2008),Hydrobates monorhis,monorhis,Christidis and Boles (2008),,
22698520,Hydrobates monorhis,"Oceanodroma monorhis (Swinhoe, 1867)",Oceanodroma,monorhis,"(Swinhoe, 1867)",,
22698530,Hydrobates macrodactylus,"Oceanodroma macrodactyla Bryant, 1887",Oceanodroma,macrodactyla,"Bryant, 1887",,
22698548,Hydrobates matsudairae,"Hydrobates matsudairae ssp. matsudairae (Kuroda, 1922) — Christidis and Boles (2008)",Hydrobates,matsudairae,,subspecies,"(Kuroda, 1922) — Christidis and Boles (2008)"
22698548,Hydrobates matsudairae,"Oceanodroma matsudairae Kuroda, 1922",Oceanodroma,matsudairae,"Kuroda, 1922",,
22698562,Hydrobates homochroa,"Oceanodroma homochroa (Coues, 1864)",Oceanodroma,homochroa,"(Coues, 1864)",,
22724845,Melanitta stejnegeri,"Melanitta fusca (Linnaeus, 1758) <i>pro parte</i>",Melanitta,fusca,"(Linnaeus, 1758) <i>pro parte</i>",,
22728328,Thalassarche bulleri,Diomedea bulleri ssp. bulleri — Turbott (1990),Diomedea,bulleri,,subspecies,— Turbott (1990)
22728328,Thalassarche bulleri,Diomedea bulleri ssp. bulleri — Christidis and Boles (1994),Diomedea,bulleri,,subspecies,— Christidis and Boles (1994)
22728328,Thalassarche bulleri,Diomedea bulleri ssp. bulleri — Stotz <i>et al</i>. (1996),Diomedea,bulleri,,subspecies,— Stotz <i>et al</i>. (1996)
22728328,Thalassarche bulleri,"Diomedea bulleri ssp. bulleri — Sibley and Monroe (1990, 1993)",Diomedea,bulleri,,subspecies,"— Sibley and Monroe (1990, 1993)"
22728328,Thalassarche bulleri,Diomedea bulleri ssp. bulleri — Collar <i>et al</i>. (1994),Diomedea,bulleri,,subspecies,— Collar <i>et al</i>. (1994)
22728364,Diomedea dabbenena,"Diomedea chionoptera ssp. chionoptera Mathews, 1929 — Robertson and Nunn (1998)",Diomedea,chionoptera,,subspecies,"Mathews, 1929 — Robertson and Nunn (1998)"
22728808,Fregetta maoriana,"Oceanites  maorianus  Mathews, 1932 — Oliver (1955)",Oceanites ,maorianus ,"Mathews, 1932 — Oliver (1955)",,
22728808,Fregetta maoriana,"Pealeornis  maoriana (Mathews, 1932)",Pealeornis ,maoriana,"(Mathews, 1932)",,
22729148,Garrodia nereis,Oceanites nereis nereis Turbott (1990),Oceanites nereis,nereis,Turbott (1990),,
