internalTaxonId,scientificName,name,language,main
22684236,Centropus nigrorufus,Javan Coucal,English,false
22684236,Centropus nigrorufus,Javan Coucal,English,true
22684240,Centropus viridis,Philippine Coucal,English,true
22684249,Centropus grillii,African Black Coucal,English,false
22684249,Centropus grillii,Coucal noir,French,false
22684249,Centropus grillii,Black Coucal,English,true
22684254,Centropus bengalensis,Lesser Coucal,English,true
22684257,Centropus chlororhynchos,Green-billed Coucal,English,true
22684266,Centropus anselli,Gaboon Coucal,English,false
22684266,Centropus anselli,Coucal du Gabon,French,false
22684266,Centropus anselli,Gabon Coucal,English,true
22684276,Centropus monachus,Coucal à nuque bleue,French,false
22684276,Centropus monachus,Blue-headed Coucal,English,true
22684280,Centropus cupreicaudus,Coucal des papyrus,French,false
22684280,Centropus cupreicaudus,Coppery-tailed Coucal,English,true
22684284,Centropus senegalensis,Coucal du Sénégal,French,false
22684284,Centropus senegalensis,Senegal Coucal,English,true
22684288,Centropus superciliosus,Burchell's Coucal,English,false
22684288,Centropus superciliosus,Coucal de Burchell,French,false
22684288,Centropus superciliosus,White-browed Coucal,English,true
22684300,Centropus melanops,Black-faced Coucal,English,true
22684303,Centropus celebensis,Bay Coucal,English,true
22684309,Coccycua pumila,Dwarf Cuckoo,English,true
22684334,Coccyzus euleri,Pearly-breasted Cuckoo,English,true
22684343,Coccyzus melacoryphus,Dark-billed Cuckoo,English,true
22684350,Coccyzus pluvialis,Chestnut-bellied Cuckoo,English,true
22684428,Opisthocomus hoazin,Hoatzin,English,true
22684441,Guira guira,Guira Cuckoo,English,true
22684473,Neomorphus radiolosus,Banded Ground Cuckoo,English,false
22684473,Neomorphus radiolosus,Banded Ground-Cuckoo,English,false
22684473,Neomorphus radiolosus,Banded Ground-cuckoo,English,true
22684478,Neomorphus rufipennis,Rufous-winged Ground Cuckoo,English,false
22684478,Neomorphus rufipennis,Rufous-winged Ground-Cuckoo,English,false
22684478,Neomorphus rufipennis,Rufous-winged Ground-cuckoo,English,true
22684483,Neomorphus pucheranii,Red-billed Ground Cuckoo,English,false
22684483,Neomorphus pucheranii,Red-billed Ground-Cuckoo,English,false
22684483,Neomorphus pucheranii,Red-billed Ground-cuckoo,English,true
22684488,Chalcopsitta atra,Black Lory,English,true
22684494,Chalcopsitta scintillata,Streaked Lory,English,false
22684494,Chalcopsitta scintillata,Yellow-streaked Lory,English,true
22684499,Chalcopsitta cardinalis,Cardinal Lory,English,true
22684502,Eos histrio,Lori de Sangir,Spanish; Castilian,false
22684502,Eos histrio,Red-and-blue Lory,English,true
22684506,Eos squamata,Violet-necked Lory,English,true
22684528,Pseudeos fuscata,Dusky Lory,English,true
22684531,Trichoglossus ornatus,Ornate Lorikeet,English,true
22684548,Trichoglossus euteles,Olive-headed Lorikeet,English,true
22684559,Trichoglossus johnstoniae,Johnstone's Lorikeet,English,false
22684559,Trichoglossus johnstoniae,Lori de Mindanao,Spanish; Castilian,false
22684559,Trichoglossus johnstoniae,Mindanao Lorikeet,English,true
22684570,Psitteuteles versicolor,Varied Lorikeet,English,true
22684573,Trichoglossus iris,Iris Lory,English,false
22684573,Trichoglossus iris,Lori Iris,Spanish; Castilian,false
22684573,Trichoglossus iris,Iris Lorikeet,English,true
22684586,Lorius domicella,Purple-capped Lory,English,false
22684586,Lorius domicella,Lori Damisela,Spanish; Castilian,false
22684586,Lorius domicella,Purple-naped Lory,English,true
22684597,Lorius hypoinochrous,Purple-bellied Lory,English,true
22684603,Lorius albidinucha,Lori Nuquiblanco,Spanish; Castilian,false
22684603,Lorius albidinucha,White-naped Lory,English,true
22684624,Phigys solitarius,Collared Lory,English,true
22684627,Vini australis,Blue-crowned Lorikeet,English,true
22684630,Vini kuhlii,Kuhl's Lorikeet,English,false
22684630,Vini kuhlii,Rimitara Lorikeet,English,false
22684630,Vini kuhlii,Kura,Rarotongan; Cook Islands Maori,false
22684630,Vini kuhlii,Lori de Rimitara,Spanish; Castilian,false
22684630,Vini kuhlii,Rimatara Lorikeet,English,true
22684652,Glossopsitta concinna,Musk Lorikeet,English,true
22684655,Glossopsitta pusilla,Little Lorikeet,English,true
22684658,Glossopsitta porphyrocephala,Purple-crowned Lorikeet,English,true
22684661,Charmosyna palmarum,Lori Palmero,Spanish; Castilian,false
22684661,Charmosyna palmarum,Palm Lorikeet,English,true
22684665,Charmosyna rubrigularis,Red-chinned Lorikeet,English,true
22684668,Charmosyna meeki,Meek's Lorikeet,English,true
22684675,Charmosyna multistriata,Streaked Lorikeet,English,false
22684675,Charmosyna multistriata,Lori Estriado,Spanish; Castilian,false
22684675,Charmosyna multistriata,Striated Lorikeet,English,true
22684680,Charmosyna wilhelminae,Pygmy Lorikeet,English,true
22684683,Charmosyna rubronotata,Red-fronted Lorikeet,English,true
22684686,Charmosyna placentis,Red-flanked Lorikeet,English,true
22684697,Charmosyna margarethae,Lori de Margarita,Spanish; Castilian,false
22684697,Charmosyna margarethae,Duchess Lorikeet,English,true
22684701,Charmosyna pulchella,Fairy Lorikeet,English,true
22684704,Charmosyna josefinae,Josephine's Lorikeet,English,true
22684714,Oreopsittacus arfaki,Plum-faced Lorikeet,English,true
22684717,Neopsittacus musschenbroekii,Yellow-billed Lorikeet,English,true
22684720,Neopsittacus pullicauda,Orange-billed Lorikeet,English,true
22684723,Probosciger aterrimus,Cacatúa Enlutada,Spanish; Castilian,false
22684723,Probosciger aterrimus,Palm Cockatoo,English,true
22684739,Zanda funerea,Yellow-tailed Black Cockatoo,English,false
22684739,Zanda funerea,Yellow-tailed Black-Cockatoo,English,false
22684739,Zanda funerea,Yellow-tailed Black-cockatoo,English,true
22684744,Calyptorhynchus banksii,Red-tailed Black Cockatoo,English,false
22684744,Calyptorhynchus banksii,Red-tailed Black-Cockatoo,English,false
22684744,Calyptorhynchus banksii,Red-tailed Black-cockatoo,English,true
22684784,Cacatua moluccensis,Moluccan Cockatoo,English,false
22684784,Cacatua moluccensis,Cacatúa de las Molucas,Spanish; Castilian,false
22684784,Cacatua moluccensis,Salmon-crested Cockatoo,English,true
22684816,Cacatua pastinator,Cacatúa de Pico Afilado,Spanish; Castilian,false
22684816,Cacatua pastinator,Western Corella,English,true
22684820,Cacatua tenuirostris,Long-billed Corella,English,true
22684834,Nestor productus,Norfolk Kaka,English,false
22684834,Nestor productus,Norfolk Kaka,English,false
22684834,Nestor productus,Norfolk Island Kaka,English,true
22684845,Micropsitta keiensis,Yellow-capped Pygmy Parrot,English,false
22684845,Micropsitta keiensis,Yellow-capped Pygmy-Parrot,English,false
22684845,Micropsitta keiensis,Yellow-capped Pygmy-parrot,English,true
22684856,Micropsitta pusio,Buff-faced Pygmy Parrot,English,false
22684856,Micropsitta pusio,Buff-faced Pygmy-Parrot,English,false
22684856,Micropsitta pusio,Buff-faced Pygmy-parrot,English,true
22684861,Micropsitta meeki,Citrine Pygmy Parrot,English,false
22684861,Micropsitta meeki,Meek's Pygmy-Parrot,English,false
22684861,Micropsitta meeki,Yellow-breasted Pygmy-parrot,English,true
22684866,Micropsitta finschii,Emerald Pygmy Parrot,English,false
22684866,Micropsitta finschii,Finsch's Pygmy-Parrot,English,false
22684866,Micropsitta finschii,Green Pygmy-parrot,English,true
22684871,Micropsitta bruijnii,Red-breasted Pygmy-Parrot,English,false
22684871,Micropsitta bruijnii,Rose-breasted Pygmy Parrot,English,false
22684871,Micropsitta bruijnii,Red-breasted Pygmy-parrot,English,true
22684903,Psittaculirostris edwardsii,Edwards's Fig-Parrot,English,false
22684903,Psittaculirostris edwardsii,Scarlet-cheeked Fig Parrot,English,false
22684903,Psittaculirostris edwardsii,Edwards's Fig-parrot,English,true
22684908,Psittaculirostris salvadorii,Salvadori's Fig-Parrot,English,false
22684908,Psittaculirostris salvadorii,Yellow-cheeked Fig Parrot,English,false
22684908,Psittaculirostris salvadorii,Lorito de Salvadori,Spanish; Castilian,false
22684908,Psittaculirostris salvadorii,Salvadori's Fig-parrot,English,true
22684914,Bolbopsittacus lunulatus,Guaiabero,English,true
22684925,Psittacella brehmii,Brehm's Tiger Parrot,English,false
22684925,Psittacella brehmii,Brehm's Tiger-Parrot,English,false
22684925,Psittacella brehmii,Brehm's Tiger-parrot,English,true
22684935,Psittacella modesta,Modest Tiger Parrot,English,false
22684935,Psittacella modesta,Modest Tiger-Parrot,English,false
22684935,Psittacella modesta,Modest Tiger-parrot,English,true
22684940,Psittacella madaraszi,Madarasz's Tiger Parrot,English,false
22684940,Psittacella madaraszi,Madarasz's Tiger-Parrot,English,false
22684940,Psittacella madaraszi,Madarasz's Tiger-parrot,English,true
22684948,Geoffroyus simplex,Blue-collared Parrot,English,true
22684960,Prioniturus waterstradti,Lorito-momoto de Mindanao,Spanish; Castilian,false
22684960,Prioniturus waterstradti,Mindanao Racquet-tail,English,true
22684964,Prioniturus platenae,Blue-headed Racket-tail,English,false
22684964,Prioniturus platenae,Lorito-momoto de Palawan,Spanish; Castilian,false
22684964,Prioniturus platenae,Blue-headed Racquet-tail,English,true
22684991,Prioniturus flavicans,Yellow-breasted Racket-tail,English,false
22684991,Prioniturus flavicans,Yellow-breasted Racquet-tail,English,false
22684991,Prioniturus flavicans,Lorito-momoto Amarillento,Spanish; Castilian,false
22684991,Prioniturus flavicans,Yellowish-breasted Racquet-tail,English,true
22685001,Prioniturus mada,Buru Racket-tail,English,false
22685001,Prioniturus mada,Lorito-momoto de Buru,Spanish; Castilian,false
22685001,Prioniturus mada,Buru Racquet-tail,English,true
22685006,Tanygnathus megalorynchos,Great-billed Parrot,English,true
22685029,Prosopeia splendens,Crimson Shining Parrot,English,false
22685029,Prosopeia splendens,Crimson Shining-Parrot,English,false
22685029,Prosopeia splendens,Papagayo Escarlata,Spanish; Castilian,false
22685029,Prosopeia splendens,Crimson Shining-parrot,English,true
22685035,Prosopeia personata,Masked Shining Parrot,English,false
22685035,Prosopeia personata,Masked Shining-Parrot,English,false
22685035,Prosopeia personata,Papagayo Enmascarado,Spanish; Castilian,false
22685035,Prosopeia personata,Masked Shining-parrot,English,true
22685046,Alisterus scapularis,Australian King Parrot,English,false
22685046,Alisterus scapularis,Australian King-Parrot,English,false
22685046,Alisterus scapularis,Australian King-parrot,English,true
22685051,Alisterus amboinensis,Ambon King-parrot,English,false
22685051,Alisterus amboinensis,Moluccan King Parrot,English,false
22685051,Alisterus amboinensis,Moluccan King-Parrot,English,false
22685051,Alisterus amboinensis,Papagayo Moluqueño,Spanish; Castilian,false
22685051,Alisterus amboinensis,Moluccan King-parrot,English,true
22685058,Alisterus chloropterus,Papuan King Parrot,English,false
22685058,Alisterus chloropterus,Papuan King-Parrot,English,false
22685058,Alisterus chloropterus,Papuan King-parrot,English,true
22685063,Aprosmictus jonquillaceus,Jonquil Parrot,English,false
22685063,Aprosmictus jonquillaceus,Timor Red-winged Parrot,English,false
22685063,Aprosmictus jonquillaceus,Papagayo de Timor,Spanish; Castilian,false
22685063,Aprosmictus jonquillaceus,Jonquil Parrot,English,true
22685069,Aprosmictus erythropterus,Red-winged Parrot,English,true
22685078,Polytelis anthopeplus,Regent Parrot,English,true
22685087,Purpureicephalus spurius,Red-capped Parrot,English,true
22685090,Barnardius zonarius,Australian Ringneck,English,false
22685090,Barnardius zonarius,Australian Ringneck,English,true
22685104,Platycercus caledonicus,Green Rosella,English,true
22685119,Platycercus venustus,Northern Rosella,English,true
22685122,Platycercus adscitus,White-cheeked Rosella,English,false
22685122,Platycercus adscitus,Pale-headed Rosella,English,true
22685126,Platycercus eximius,Eastern Rosella,English,true
22685130,Platycercus icterotis,Western Rosella,English,true
22685135,Northiella haematogaster,Bluebonnet,English,false
22685135,Northiella haematogaster,Bluebonnet,English,true
22685139,Psephotus haematonotus,Red-rumped Parrot,English,true
22685142,Psephotellus varius,Mulga Parrot,English,true
22685145,Psephotellus dissimilis,Perico Capirotado,Spanish; Castilian,false
22685145,Psephotellus dissimilis,Periquito Encapuchado,Spanish; Castilian,false
22685145,Psephotellus dissimilis,Hooded Parrot,English,true
22685156,Psephotellus pulcherrimus,Beautiful Parakeet,English,false
22685156,Psephotellus pulcherrimus,Loro del Paraíso,Spanish; Castilian,false
22685156,Psephotellus pulcherrimus,Perico del Paraíso,Spanish; Castilian,false
22685156,Psephotellus pulcherrimus,Paradise Parrot,English,true
22685182,Cyanoramphus zealandicus,Black-fronted Parakeet,English,true
22685185,Eunymphicus cornutus,Perico Cornudo,Spanish; Castilian,false
22685185,Eunymphicus cornutus,Horned Parakeet,English,true
22685191,Neopsephotus bourkii,Bourke's Parrot,English,true
22685197,Neophema elegans,Elegant Parrot,English,true
22685200,Neophema petrophila,Rock Parrot,English,true
22685209,Neophema pulchella,Turquoise Grass-parakeet,English,false
22685209,Neophema pulchella,Periquito Turquesa,Spanish; Castilian,false
22685209,Neophema pulchella,Turquoise Parrot,English,true
22685214,Neophema splendida,Splendid Grass-parakeet,English,false
22685214,Neophema splendida,Periquito Espléndido,Spanish; Castilian,false
22685214,Neophema splendida,Scarlet-chested Parrot,English,true
22685258,Mascarinus mascarin,Mascarene Parrot,English,true
22685291,Poicephalus gulielmi,Perroquet à calotte rouge,French,false
22685291,Poicephalus gulielmi,Red-fronted Parrot,English,true
22685299,Poicephalus crassus,Niam-Niam Parrot,English,false
22685299,Poicephalus crassus,Perroquet des Niam-niam,French,false
22685299,Poicephalus crassus,Niam-niam Parrot,English,true
22685304,Poicephalus meyeri,Perroquet de Meyer,French,false
22685304,Poicephalus meyeri,Brown Parrot,English,true
22685308,Poicephalus flavifrons,Perroquet à face jaune,French,false
22685308,Poicephalus flavifrons,Yellow-fronted Parrot,English,true
22685312,Poicephalus rufiventris,Orange-bellied Parrot,English,false
22685312,Poicephalus rufiventris,Perroquet à ventre rouge,French,false
22685312,Poicephalus rufiventris,Red-bellied Parrot,English,true
22685321,Poicephalus rueppellii,Perroquet de Rüppell,French,false
22685321,Poicephalus rueppellii,Rüppell's Parrot,English,true
22685330,Agapornis pullarius,Inséparable à tête rouge,French,false
22685330,Agapornis pullarius,Red-headed Lovebird,English,true
22685334,Agapornis taranta,Inséparable d'Abyssinie,French,false
22685334,Agapornis taranta,Black-winged Lovebird,English,true
22685360,Agapornis nigrigenis,Inséparable à joues noires,French,false
22685360,Agapornis nigrigenis,Inseparable Cachetón,Spanish; Castilian,false
22685360,Agapornis nigrigenis,Perruche à joue noire,French,false
22685360,Agapornis nigrigenis,Black-cheeked Lovebird,English,true
22685366,Loriculus vernalis,Vernal Hanging Parrot,English,false
22685366,Loriculus vernalis,Vernal Hanging-Parrot,English,false
22685366,Loriculus vernalis,Vernal Hanging-parrot,English,true
22685371,Loriculus beryllinus,Ceylon Hanging-Parrot,English,false
22685371,Loriculus beryllinus,Sri Lanka Hanging Parrot,English,false
22685371,Loriculus beryllinus,Sri Lanka Hanging-parrot,English,true
22685376,Loriculus philippensis,Colasisi,English,false
22685376,Loriculus philippensis,Philippine Hanging Parrot,English,false
22685376,Loriculus philippensis,Philippine Hanging-parrot,English,true
22685384,Loriculus galgulus,Blue-crowned Hanging Parrot,English,false
22685384,Loriculus galgulus,Blue-crowned Hanging-Parrot,English,false
22685384,Loriculus galgulus,Blue-crowned Hanging-parrot,English,true
22685389,Loriculus stigmatus,Great Hanging Parrot,English,false
22685389,Loriculus stigmatus,Sulawesi Hanging-Parrot,English,false
22685389,Loriculus stigmatus,Sulawesi Hanging-parrot,English,true
22685399,Loriculus catamene,Sangihe Hanging Parrot,English,false
22685399,Loriculus catamene,Sangihe Hanging-Parrot,English,false
22685399,Loriculus catamene,Lorículo de la Sangihe,Spanish; Castilian,false
22685399,Loriculus catamene,Sangihe Hanging-parrot,English,true
22685405,Loriculus aurantiifrons,Orange-fronted Hanging Parrot,English,false
22685405,Loriculus aurantiifrons,Orange-fronted Hanging-Parrot,English,false
22685405,Loriculus aurantiifrons,Orange-fronted Hanging-parrot,English,true
22685422,Loriculus pusillus,Yellow-throated Hanging Parrot,English,false
22685422,Loriculus pusillus,Yellow-throated Hanging-Parrot,English,false
22685422,Loriculus pusillus,Lorículo de Java,Spanish; Castilian,false
22685422,Loriculus pusillus,Yellow-throated Hanging-parrot,English,true
22685437,Palaeornis wardi,Seychelles Parrot,English,false
22685437,Palaeornis wardi,Seychelles Parakeet,English,true
22685465,Alexandrinus exsul,Rodrigues Parakeet,English,true
22685468,Himalayapsitta himalayana,Slaty-headed Parakeet,English,true
22685481,Himalayapsitta cyanocephala,Plum-headed Parakeet,English,true
22685489,Nicopsitta columboides,Blue-winged Parakeet,English,false
22685489,Nicopsitta columboides,Malabar Parakeet,English,true
22685493,Nicopsitta calthrapae,Layard's Parakeet,English,false
22685493,Nicopsitta calthrapae,Emerald-collared Parakeet,English,true
22685500,Psittacula derbiana,Lord Derby's Parakeet,English,false
22685500,Psittacula derbiana,Cotorra de Derby,Spanish; Castilian,false
22685500,Psittacula derbiana,Lord Derby's Parakeet,English,true
22685516,Anodorhynchus hyacinthinus,Guacamayo Azul,Spanish; Castilian,false
22685516,Anodorhynchus hyacinthinus,Guacamayo Jacinto,Spanish; Castilian,false
22685516,Anodorhynchus hyacinthinus,Hyacinth Macaw,English,true
22685585,Orthopsittaca manilatus,Red-bellied Macaw,English,true
22685606,Primolius maracana,Guacamayo Maracaná,Spanish; Castilian,false
22685606,Primolius maracana,Blue-winged Macaw,English,true
22685628,Primolius auricollis,Golden-collared Macaw,English,false
22685628,Primolius auricollis,Yellow-collared Macaw,English,true
22685682,Psittacara leucophthalmus,White-eyed Parakeet,English,true
22685707,Aratinga jandaya,Jandaya Parakeet,English,true
22685732,Aratinga weddellii,Dusky-headed Parakeet,English,true
22685742,Eupsittula aurea,Peach-fronted Parakeet,English,true
22685748,Eupsittula cactorum,Caatinga Parakeet,English,false
22685748,Eupsittula cactorum,Cactus Parakeet,English,true
22685783,Pyrrhura cruentata,Blue-throated Parakeet,English,false
22685783,Pyrrhura cruentata,Red-eared Conure,English,false
22685783,Pyrrhura cruentata,Cotorra Tiriba,Spanish; Castilian,false
22685783,Pyrrhura cruentata,Perico Grande,Spanish; Castilian,false
22685783,Pyrrhura cruentata,Ochre-marked Parakeet,English,true
22685793,Pyrrhura frontalis,Reddish-bellied Parakeet,English,false
22685793,Pyrrhura frontalis,Maroon-bellied Parakeet,English,true
22685843,Pyrrhura egregia,Fiery-shouldered Parakeet,English,true
22685873,Pyrrhura hoematotis,Blood-eared Parakeet,English,false
22685873,Pyrrhura hoematotis,Red-eared Parakeet,English,true
22685877,Pyrrhura rhodocephala,Rose-crowned Conure,English,false
22685877,Pyrrhura rhodocephala,Rose-crowned Parakeet,English,false
22685877,Pyrrhura rhodocephala,Rose-headed Conure,English,false
22685877,Pyrrhura rhodocephala,Cotorra Coronirroja,Spanish; Castilian,false
22685877,Pyrrhura rhodocephala,Perico Cabecirrojo,Spanish; Castilian,false
22685877,Pyrrhura rhodocephala,Rose-headed Parakeet,English,true
22685888,Enicognathus ferrugineus,Austral Parakeet,English,true
22685900,Psilopsiagon aymara,Gray-hooded Parakeet,English,false
22685900,Psilopsiagon aymara,Grey-hooded Parakeet,English,true
22685907,Psilopsiagon aurifrons,Mountain Parakeet,English,true
22685916,Bolborhynchus orbygnesius,Andean Parakeet,English,true
22685940,Forpus modestus,Dusky-billed Parrotlet,English,true
22685956,Brotogeris tirica,Plain Parakeet,English,true
22685983,Brotogeris cyanoptera,Cobalt-winged Parakeet,English,true
22685986,Brotogeris chrysoptera,Golden-winged Parakeet,English,true
22685994,Brotogeris sanctithomae,Tui Parakeet,English,true
22685997,Nannopsittaca panychlora,Tepui Parrotlet,English,true
22686006,Touit batavicus,Lilac-tailed Parrotlet,English,true
22686029,Touit purpuratus,Sapphire-rumped Parrotlet,English,true
22686054,Touit surdus,Cotorrita Sorda,Spanish; Castilian,false
22686054,Touit surdus,Golden-tailed Parrotlet,English,true
22686079,Pionites melanocephalus,Black-headed Parrot,English,true
22686107,Pyrilia pulchra,Rose-faced Parrot,English,true
22686155,Hapalopsittaca melanotis,Black-winged Parrot,English,true
22686172,Graydidascalus brachyurus,Short-tailed Parrot,English,true
22686178,Pionus sordidus,Red-billed Parrot,English,true
22686181,Pionus maximiliani,Scaly-headed Parrot,English,true
22686195,Pionus chalcopterus,Bronze-winged Parrot,English,true
22686198,Pionus fuscus,Dusky Parrot,English,true
22686354,Amazona mercenarius,Scaly-naped Parrot,English,false
22686354,Amazona mercenarius,Scaly-naped Amazon,English,true
22686416,Deroptyus accipitrinus,Red-fan Parrot,English,true
22686434,Streptoprocne phelpsi,Tepui Swift,English,true
22686447,Cypseloides lemosi,White-chested Swift,English,true
22686450,Cypseloides rothschildi,Rothschild's Swift,English,true
22686458,Cypseloides cherriei,Spot-fronted Swift,English,true
22686467,Cypseloides senex,Great Dusky Swift,English,true
22686498,Collocalia linchi,Linchi Swiftlet,English,false
22686498,Collocalia linchi,Cave Swiftlet,English,true
22686516,Aerodramus unicolor,Indian Swiftlet,English,true
22686519,Aerodramus mearnsi,Philippine Swiftlet,English,true
22686525,Aerodramus hirundinaceus,Mountain Swiftlet,English,true
22686528,Aerodramus spodiopygius,White-rumped Swiftlet,English,true
22686534,Aerodramus terraereginae,Australian Swiftlet,English,true
22686552,Aerodramus papuensis,Papuan Swiftlet,English,true
22686555,Aerodramus orientalis,Mayr's Swiftlet,English,true
22686573,Aerodramus pelewensis,Palau Swiftlet,English,true
22686576,Aerodramus inquietus,Caroline Swiftlet,English,true
22686610,Aerodramus maximus,Black-nest Swiftlet,English,true
22686634,Mearnsia novaeguineae,Papuan Spine-tailed Swift,English,false
22686634,Mearnsia novaeguineae,Papuan Spinetail,English,true
22686649,Zoonavena sylvatica,White-rumped Spinetail,English,true
22686656,Telacanthura melanopygia,Chapin's Spinetail,English,false
22686656,Telacanthura melanopygia,Martinet de Chapin,French,false
22686656,Telacanthura melanopygia,Black Spinetail,English,true
22686661,Rhaphidura leucopygialis,Silver-rumped Spinetail,English,true
22686664,Rhaphidura sabini,Martinet de Sabine,French,false
22686664,Rhaphidura sabini,Sabine's Spinetail,English,true
22686684,Hirundapus cochinchinensis,Silver-backed Needletail,English,true
22686687,Hirundapus giganteus,Brown-backed Needletail,English,true
22686690,Hirundapus celebensis,Purple Needletail,English,true
22686698,Chaetura martinica,Lesser Antillean Swift,English,true
22686706,Chaetura egregia,Pale-rumped Swift,English,true
22686736,Aeronautes montivagus,White-tipped Swift,English,true
22686739,Aeronautes andecolus,Andean Swift,English,true
22686742,Tachornis phoenicobia,Antillean Palm Swift,English,false
22686742,Tachornis phoenicobia,Antillean Palm-Swift,English,false
22686742,Tachornis phoenicobia,Antillean Palm-swift,English,true
22686751,Tachornis squamata,Fork-tailed Palm-Swift,English,false
22686751,Tachornis squamata,Neotropical Palm Swift,English,false
22686751,Tachornis squamata,Fork-tailed Palm-swift,English,true
22686769,Cypsiurus balasiensis,Asian Palm Swift,English,false
22686769,Cypsiurus balasiensis,Asian Palm-Swift,English,false
22686769,Cypsiurus balasiensis,Asian Palm-swift,English,true
22686795,Apus alexandri,Cape Verde Swift,English,false
22686795,Apus alexandri,Martinet du Cap-Vert,French,false
22686795,Apus alexandri,Alexander's Swift,English,true
22686811,Apus niansae,Martinet du Nyanza,French,false
22686811,Apus niansae,Nyanza Swift,English,true
22686825,Apus sladeniae,Martinet de Fernando Po,French,false
22686825,Apus sladeniae,Fernando Po Swift,English,true
22686831,Apus berliozi,Martinet de Berlioz,French,false
22686831,Apus berliozi,Forbes-Watson's Swift,English,true
22686835,Apus bradfieldi,Martinet de Bradfield,French,false
22686835,Apus bradfieldi,Bradfield's Swift,English,true
22686861,Apus nipalensis,House Swift,English,true
22686897,Hemiprocne mystacea,Moustached Treeswift,English,true
22686900,Hemiprocne comata,Whiskered Treeswift,English,true
22686937,Phaethornis syrmatophorus,Tawny-bellied Hermit,English,true
22686961,Phaethornis koepckeae,Ermitaño de Koepcke,Spanish; Castilian,false
22686961,Phaethornis koepckeae,Koepcke's Hermit,English,true
22686965,Phaethornis philippii,Needle-billed Hermit,English,true
22686976,Phaethornis pretrei,Planalto Hermit,English,true
22686985,Anopetia gounellei,Broad-tipped Hermit,English,true
22686991,Phaethornis ruber,Reddish Hermit,English,true
22686994,Phaethornis stuarti,White-browed Hermit,English,true
22687016,Eutoxeres condamini,Buff-tailed Sicklebill,English,true
22687032,Doryfera johannae,Blue-fronted Lancebill,English,true
22687069,Campylopterus hyperythrus,Rufous-breasted Sabrewing,English,true
22687072,Campylopterus duidae,Buff-breasted Sabrewing,English,true
22687083,Campylopterus falcatus,Lazuline Sabrewing,English,true
22687090,Campylopterus villaviscensio,Colibrí del Napo,Spanish; Castilian,false
22687090,Campylopterus villaviscensio,Napo Sabrewing,English,true
22687094,Eupetomena macroura,Swallow-tailed Hummingbird,English,true
22687100,Florisuga fusca,Black Jacobin,English,true
22687114,Colibri coruscans,Sparkling Violetear,English,false
22687114,Colibri coruscans,Sparkling Violet-ear,English,true
22687118,Colibri serrirostris,White-vented Violetear,English,false
22687118,Colibri serrirostris,White-vented Violet-ear,English,true
22687122,Anthracothorax viridigula,Green-throated Mango,English,true
22687133,Anthracothorax mango,Jamaican Mango,English,true
22687143,Anthracothorax viridis,Green Mango,English,true
22687151,Eulampis jugularis,Purple-throated Carib,English,true
22687154,Eulampis holosericeus,Green-throated Carib,English,true
22687160,Chrysolampis mosquitus,Ruby Topaz,English,false
22687160,Chrysolampis mosquitus,Ruby-topaz Hummingbird,English,true
22687164,Orthorhyncus cristatus,Antillean Crested Hummingbird,English,true
22687190,Lophornis magnificus,Frilled Coquette,English,true
22687211,Lophornis stictolophus,Coqueta Coronada,Spanish; Castilian,false
22687211,Lophornis stictolophus,Coqueta Lentejuelada,Spanish; Castilian,false
22687211,Lophornis stictolophus,Spangled Coquette,English,true
22687235,Lophornis pavoninus,Peacock Coquette,English,true
22687265,Discosura letitiae,Rabudito Cobrizo,Spanish; Castilian,false
22687265,Discosura letitiae,Coppery Thorntail,English,true
22687285,Discosura longicaudus,Racket-tailed Coquette,English,true
22687296,Chlorestes notata,Blue-chinned Emerald,English,true
22687321,Chlorostilbon lucidus,Glittering-bellied Emerald,English,true
22687330,Riccordia ricordii,Cuban Emerald,English,true
22687336,Riccordia swainsonii,Hispaniolan Emerald,English,true
22687339,Riccordia maugaeus,Puerto Rican Emerald,English,true
22687342,Chlorostilbon gibsoni,Red-billed Emerald ,English,true
22687345,Chlorostilbon russatus,Coppery Emerald,English,true
22687348,Chlorostilbon stenurus,Narrow-tailed Emerald,English,true
22687399,Thalurania furcata,Fork-tailed Woodnymph,English,true
22687405,Thalurania glaucopis,Violet-capped Woodnymph,English,true
22687439,Chlorestes cyanus,White-chinned Sapphire,English,true
22687449,Hylocharis chrysura,Gilded Sapphire,English,false
22687449,Hylocharis chrysura,Gilded Hummingbird,English,true
22687469,Trochilus polytmus,Red-billed Streamertail,English,true
22687474,Trochilus scitulus,Black-billed Streamertail,English,true
22687479,Leucochloris albicollis,White-throated Hummingbird,English,true
22687482,Polytmus guainumbi,White-tailed Goldenthroat,English,true
22687485,Polytmus milleri,Tepui Goldenthroat,English,true
22687488,Polytmus theresiae,Green-tailed Goldenthroat,English,true
22687503,Taphrospilus hypostictus,Many-spotted Hummingbird,English,true
22687506,Elliotomyia viridicauda,Green-and-white Hummingbird,English,true
22687509,Elliotomyia chionogaster,White-bellied Hummingbird,English,true
22687534,Chionomesa fimbriata,Glittering-throated Emerald,English,true
22687559,Polyerata rosenbergi,Purple-chested Hummingbird,English,true
22687566,Amazilia franciae,Andean Emerald,English,true
22687593,Saucerottia tobaci,Copper-rumped Hummingbird,English,true
22687618,Amazilis amazilia,Amazilia Hummingbird,English,true
22687658,Eupetomena cirrochloris,Sombre Hummingbird,English,true
