internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
22698030,Pterodroma externa,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,externa,,,,,"(Salvin, 1875)",
22698035,Pterodroma baraui,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,baraui,,,,,"(Jouanin, 1964)",
22698055,Pterodroma lessonii,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,lessonii,,,,,"(Garnot, 1826)",
22698062,Pterodroma madeira,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,madeira,,,,,"Mathews, 1934",
22698080,Pterodroma mollis,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,mollis,,,,,"(Gould, 1844)",
22698088,Pterodroma cahow,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,cahow,,,,,"(Nichols & Mowbray, 1916)",
22698092,Pterodroma hasitata,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,hasitata,,,,,"(Kuhl, 1820)",
22698097,Pterodroma caribbaea,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,caribbaea,,,,,"Carte, 1866",
22698106,Pachyptila vittata,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pachyptila,vittata,,,,,"(Forster, 1777)",
22698114,Pachyptila desolata,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pachyptila,desolata,,,,,"(Gmelin, 1789)",
22698119,Pachyptila belcheri,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pachyptila,belcheri,,,,,"(Mathews, 1912)",
22698124,Pachyptila turtur,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pachyptila,turtur,,,,,"(Kuhl, 1820)",
22698128,Pachyptila crassirostris,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pachyptila,crassirostris,,,,,"(Mathews, 1912)",
22698132,Bulweria bulwerii,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Bulweria,bulwerii,,,,,"(Jardine & Selby, 1828)",
22698136,Bulweria fallax,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Bulweria,fallax,,,,,"Jouanin, 1955",
22698140,Procellaria aequinoctialis,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Procellaria,aequinoctialis,,,,,"Linnaeus, 1758",
22698150,Procellaria parkinsoni,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Procellaria,parkinsoni,,,,,"Gray, 1862",
22698155,Procellaria westlandica,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Procellaria,westlandica,,,,,"Falla, 1946",
22698172,Calonectris leucomelas,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Calonectris,leucomelas,,,,,"(Temminck, 1835)",
22698175,Ardenna pacifica,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Ardenna,pacifica,,,,,"(Gmelin, 1789)",<em>Ardenna pacifica</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Puffinus </em>as <em>P. pacificus</em>.
22698182,Ardenna bulleri,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Ardenna,bulleri,,,,,"(Salvin, 1888)",<em>Ardenna bulleri</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Puffinus</em>.
22698195,Ardenna creatopus,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Ardenna,creatopus,,,,,"(Coues, 1864)",<em>Ardenna creatopus</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Puffinus</em>.
22698216,Ardenna tenuirostris,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Ardenna,tenuirostris,,,,,"(Temminck, 1835)",<em>Ardenna tenuirostris</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Puffinus</em>.
22698222,Puffinus nativitatis,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus,nativitatis,,,,,"Streets, 1877",
22698226,Puffinus puffinus,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus,puffinus,,,,,"(Brünnich, 1764)",
22698230,Puffinus yelkouan,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus,yelkouan,,,,,"(Acerbi, 1827)",
22698235,Puffinus auricularis,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus,auricularis,,,,,"Townsend, 1890","<em style=""font-family: Arial, sans-serif; font-size: 11px; margin: 0px; padding: 0px;"">P.&#160;</em><em style=""font-family: Arial, sans-serif; font-size: 11px; margin: 0px; padding: 0px;"">auricularis</em>&#160;(del Hoyo and Collar 2014) is retained&#160;as a separate species from&#160;<em style=""font-family: Arial, sans-serif; font-size: 11px; margin: 0px; padding: 0px;"">P.&#160;</em><em style=""font-family: Arial, sans-serif; font-size: 11px; margin: 0px; padding: 0px;"">newelli</em><em style=""font-family: Arial, sans-serif; font-size: 11px; margin: 0px; padding: 0px;"">&#160;</em>(which see)&#160;(Handbook of the Birds of the World and BirdLife International 2018), following a revision of the scoring of parsed characters for these taxa plus <em>P. myrtae&#160;</em>(Handbook of the Birds of the World and BirdLife International 2018), split from <em>P. newelli </em>(del Hoyo and Collar 2014)."
22698249,Puffinus gavia,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus,gavia,,,,,"(Forster, 1844)",
22698272,Puffinus bannermani,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus,bannermani,,,,,"Mathews &amp; Iredale, 1915","<em><em></em></em><em><em></em></em><em><em>Puffinus lherminieri </em></em>(incorporating <em><em>baroli</em></em>),<em><em> </em>P. bannermani</em>, <em>P. persicus</em>, <em>P. subalaris</em> and <em>P. bailloni</em> (del Hoyo and Collar 2014) were previously lumped as <em>P. lherminieri</em> and <em>baroli</em> was subsumed under <em>P. assimilis</em>, following Brooke (2004), before which <em>P. bannermani</em> and <em>P. persicus</em> where split following Sibley and Monroe (1990, 1993).<em> <p></p></em>"
22698277,Puffinus heinrothi,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus,heinrothi,,,,,"Reichenow, 1919",
22698288,Pelecanoides magellani,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pelecanoides,magellani,,,,,"(Mathews, 1912)",
22698300,Pelecanoides urinatrix,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pelecanoides,urinatrix,,,,,"(Gmelin, 1789)",
22698305,Diomedea exulans,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Diomedea,exulans,,,,,"Linnaeus, 1758",
22698314,Diomedea epomophora,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Diomedea,epomophora,,,,,"Lesson, 1825",
22698320,Phoebastria irrorata,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Phoebastria,irrorata,,,,,"(Salvin, 1883)",
22698335,Phoebastria albatrus,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Phoebastria,albatrus,,,,,"(Pallas, 1769)",
22698365,Phoebastria immutabilis,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Phoebastria,immutabilis,,,,,"(Rothschild, 1893)",
22698375,Thalassarche melanophris,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Thalassarche,melanophris,,,,,"(Temminck, 1828)",<em>Thalassarche</em><em>&#160;melanophris</em> (del Hoyo and Collar 2014) was previously listed as <em>T.&#160;</em><em>melanophrys</em>.<em>    <p></p></em>
22698388,Thalassarche salvini,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Thalassarche,salvini,,,,,"(Rothschild, 1893)",
22698393,Thalassarche eremita,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Thalassarche,eremita,,,,,"Murphy, 1930",
22698398,Thalassarche chrysostoma,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Thalassarche,chrysostoma,,,,,"(Forster, 1785)",
22698425,Thalassarche chlororhynchos,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Thalassarche,chlororhynchos,,,,,"(Gmelin, 1789)",
22698431,Phoebetria fusca,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Phoebetria,fusca,,,,,"(Hilsenberg, 1822)",
22698436,Oceanites oceanicus,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,OCEANITIDAE,Oceanites,oceanicus,,,,,"(Kuhl, 1820)",
22698442,Oceanites gracilis,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,OCEANITIDAE,Oceanites,gracilis,,,,,"(Elliot, 1859)",
22698448,Phoebetria palpebrata,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Phoebetria,palpebrata,,,,,"(Forster, 1785)",
22698453,Pelagodroma marina,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,OCEANITIDAE,Pelagodroma,marina,,,,,"(Latham, 1790)",
22698459,Fregetta tropica,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,OCEANITIDAE,Fregetta,tropica,,,,,"(Gould, 1844)",
22698465,Fregetta grallaria,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,OCEANITIDAE,Fregetta,grallaria,,,,,"(Vieillot, 1817)",
22698471,Nesofregetta fuliginosa,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,OCEANITIDAE,Nesofregetta,fuliginosa,,,,,"(Gmelin, 1789)",
22698477,Hydrobates pelagicus,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,HYDROBATIDAE,Hydrobates,pelagicus,,,,,"(Linnaeus, 1758)",
22698485,Hydrobates microsoma,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,HYDROBATIDAE,Hydrobates,microsoma,,,,,"(Coues, 1864)",<em>Hydrobates microsoma</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genera <em>Oceanodroma</em> and&#160;<em>Halocyptena</em>.
22698496,Hydrobates tethys,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,HYDROBATIDAE,Hydrobates,tethys,,,,,"(Bonaparte, 1852)",<em>Hydrobates tethys</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Oceanodroma</em>.
22698520,Hydrobates monorhis,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,HYDROBATIDAE,Hydrobates,monorhis,,,,,"(Swinhoe, 1867)",<em>Hydrobates monorhis</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Oceanodroma</em>.
22698530,Hydrobates macrodactylus,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,HYDROBATIDAE,Hydrobates,macrodactylus,,,,,"(Bryant, 1887)",<em>Hydrobates macrodactylus</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Oceanodroma </em>as <em>O. macrodactyla</em>.
22698548,Hydrobates matsudairae,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,HYDROBATIDAE,Hydrobates,matsudairae,,,,,"(Kuroda, 1922)",<em>Hydrobates matsudairae</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Oceanodroma</em>.
22698562,Hydrobates homochroa,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,HYDROBATIDAE,Hydrobates,homochroa,,,,,"(Coues, 1864)",<em>Hydrobates homochroa</em>&#160;(del Hoyo and Collar 2014)&#160;was previously placed in the genus <em>Oceanodroma</em>.
22724845,Melanitta stejnegeri,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Melanitta,stejnegeri,,,,,"(Ridgway, 1887)",
22728011,Pterodroma feae,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,feae,,,,,"(Salvadori, 1899)","<p></p><p>  </p><p><em>Pterodroma feae</em> and <em>P. deserta </em>(del Hoyo and Collar 2014) were previously lumped as<em> P. feae </em>following Sibley and Monroe (1990, 1993).</p>&#160;  <br/><p></p>"
22728318,Diomedea antipodensis,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Diomedea,antipodensis,,,,,"Robertson & Warham, 1992",
22728323,Diomedea sanfordi,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Diomedea,sanfordi,,,,,"Murphy, 1917",
22728328,Thalassarche bulleri,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Thalassarche,bulleri,,,,,"(Rothschild, 1893)",
22728349,Thalassarche impavida,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Thalassarche,impavida,,,,,"Mathews, 1912",
22728364,Diomedea dabbenena,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Diomedea,dabbenena,,,,,"Mathews, 1929",
22728372,Thalassarche carteri,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Thalassarche,carteri,,,,,"(Rothschild, 1903)",
22728432,Puffinus mauretanicus,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus,mauretanicus,,,,,"Lowe, 1921",
22728437,Procellaria conspicillata,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Procellaria,conspicillata,,,,,"Gould, 1844",
22728442,Pterodroma atrata,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,atrata,,,,,"Mathews, 1912",
22728808,Fregetta maoriana,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,OCEANITIDAE,Fregetta,maoriana,,,,,"(Mathews, 1932)","<p></p><em>Fregetta maoriana</em> endemic to New Zealand (Brooke 2004), was not listed by Turbott (1990) as it was previously believed to be extinct. <em>Fregetta maoriana</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Oceanites</em> as <em>O. maorianus</em> (Oliver 1955) and genus <em>Pealeornis</em> as <em>P. maoriana</em> (Mathews 1932) by the New Zealand Checklist (2010)."
22729148,Garrodia nereis,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,OCEANITIDAE,Garrodia,nereis,,,,,"(Gould, 1841)",
22729421,Calonectris edwardsii,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Calonectris,edwardsii,,,,,"(Oustalet, 1883)","<em><em><em>Calonectris diomedea</em></em></em> and <em><em><em>C. borealis</em></em></em> (del Hoyo and Collar 2014) were previously lumped as <em><em>C. diomedea</em> </em>following Sibley and Monroe (1990, 1993), which was also formerly lumped with<em> C. edwardsii</em> following Hazevoet (1995), <em>contra</em> Brooke (2004).<em>  <p></p></em>"
22729609,Thalassarche steadi,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,DIOMEDEIDAE,Thalassarche,steadi,,,,,"Falla, 1933",
22732244,Calonectris borealis,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Calonectris,borealis,,,,,"(Cory, 1881)","<em><em><em>Calonectris diomedea</em></em></em> and <em><em><em>C. borealis</em></em></em> (del Hoyo and Collar 2014) were previously lumped as <em><em>C. diomedea</em> </em>following Sibley and Monroe (1990, 1993), which was also formerly lumped with<em> C. edwardsii</em> following Hazevoet (1995), <em>contra</em> Brooke (2004).<p></p>"
22733989,Pelecanus occidentalis,ANIMALIA,CHORDATA,AVES,PELECANIFORMES,PELECANIDAE,Pelecanus,occidentalis,,,,,"Linnaeus, 1766",
22734194,Melanitta deglandi,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Melanitta,deglandi,,,,,"(Bonaparte, 1850)",
22735624,Hydrobates monteiroi,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,HYDROBATIDAE,Hydrobates,monteiroi,,,,,"(Bolton et al., 2008)","<em>Oceanodroma castro</em>&#160;(Sibley and Monroe 1990, 1993) has been split into&#160;<em>O. castro</em>&#160;and&#160;<em>O. monteiroi</em>&#160;following Bolton&#160;<em>et al</em>. (2008). All&#160;<em>Oceanodroma&#160;</em>species have since been moved to&#160;<em>Hydrobates&#160;</em>(del Hoyo and Collar&#160;2014).<p></p>"
22735929,Larus cachinnans,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Larus,cachinnans,,,,,"Pallas, 1811","<em>L. michahellis</em> and <em>L. armenicus</em> (del Hoyo and Collar 2014) were previously lumped as <em>L. michahellis</em> following a review by the BirdLife Taxonomic Working Group. Prior to that, <em>L. armenicus</em> had been split and<em>&#160;</em><em><em>L. cachinnans</em> </em> (del Hoyo and Collar 2014) had been lumped with <em>L. michahellis</em> as <em>L. cachinnans</em> following Sibley and Monroe (1990, 1993).<p></p>"
22736135,Pterodroma deserta,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,deserta,,,,,"Mathews, 1934","<p></p><p>  </p><p><em></em></p><p>  </p><p><em>Pterodroma feae</em> and <em>P. deserta </em>(del Hoyo and Collar 2014<em></em>) were previously lumped as<em> P. feae </em>following Sibley and Monroe (1990, 1993).</p>  <p></p>  <p></p>  <p></p>"
22736173,Sula dactylatra,ANIMALIA,CHORDATA,AVES,SULIFORMES,SULIDAE,Sula,dactylatra,,,,,"Lesson, 1831",<em>Sula dactylatra</em>&#160;(AOU 1998 + updates) and&#160;<em>Sula tasmani</em>&#160;(Christidis and Boles 1994) have been lumped as&#160;<em>S. dactylatra&#160;</em>following Christidis and Boles (2008).
45048812,Pterodroma macroptera,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,macroptera,,,,,"(Smith, 1840)","<em>Pterodroma macroptera</em> and <em>P. gouldi</em> (del Hoyo and Collar 2014) were previously lumped as <em>P. macroptera</em> following Sibley and Monroe (1990, 1993)."
45048990,Pterodroma gouldi,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pterodroma,gouldi,,,,,"(Hutton, 1869)","<em>Pterodroma macroptera</em> and <em>P. gouldi</em> (del Hoyo and Collar 2014) were previously lumped as <em>P. macroptera</em> following Sibley and Monroe (1990, 1993)."
45061132,Calonectris diomedea,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Calonectris,diomedea,,,,,"(Scopoli, 1769)","<em><em><em>Calonectris diomedea</em></em></em> and <em><em><em>C. borealis</em></em></em> (del Hoyo and Collar 2014) were previously lumped as <em><em>C. diomedea</em> </em>following Sibley and Monroe (1990, 1993), which was also formerly lumped with<em> C. edwardsii</em> following Hazevoet (1995), <em>contra</em> Brooke (2004).<em> </em>"
45354823,Oceanites pincoyae,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,OCEANITIDAE,Oceanites,pincoyae,,,,,"Harrison et al., 2013",<em>Oceanites pincoyae</em> (del Hoyo and Collar 2014) was newly described by Harrison <em>et al</em>. (2013).
45959011,Puffinus assimilis,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus,assimilis,,,,,"Gould, 1838","<em>Puffinus assimilis</em> (not including <em>baroli</em>) and <em>P. elegans</em> (del Hoyo and Collar 2014) were previously lumped as <em>P. assimilis</em>, under which <em>baroli</em> was also subsumed, following Brooke (2004)."
45959182,Puffinus lherminieri,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus,lherminieri,,,,,"Lesson, 1839","<em><em></em></em><em><em></em></em><em><em>Puffinus lherminieri </em></em>(incorporating <em><em>baroli</em></em>),<em><em> </em>P. bannermani</em>, <em>P. persicus</em>, <em>P. subalaris</em> and <em>P. bailloni</em> (del Hoyo and Collar 2014) were previously lumped as <em>P. lherminieri</em> and <em>baroli</em> was subsumed under <em>P. assimilis</em>, following Brooke (2004), before which <em>P. bannermani</em> and <em>P. persicus</em> where split following Sibley and Monroe (1990, 1993)."
45959186,Puffinus elegans,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Puffinus,elegans,,,,,"Giglioli &amp; Salvadori, 1869","<em>Puffinus assimilis</em> (not including <em>baroli</em>) and <em>P. elegans</em> (del Hoyo and Collar 2014) were previously lumped as <em>P. assimilis</em>, under which <em>baroli</em> was also subsumed, following Brooke (2004)."
62021891,Larus novaehollandiae,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Larus,novaehollandiae,,,,,"Stephens, 1826","<em>Larus novaehollandiae </em>(del Hoyo and Collar 2014) was previously split as <em>L. novaehollandiae </em>and<em></em> <em>L. scopulinus </em>following Sibley and Monroe (1990, 1993)."
62026537,Gelochelidon macrotarsa,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Gelochelidon,macrotarsa,,,,,"(Gould, 1837)","<em>Gelochelidon nilotica </em>and <em>G. macrotarsa</em> (del Hoyo and Collar 2014) were previously placed in the genus <em>Sterna </em>and lumped as <em>S. nilotica</em> following Sibley and Monroe (1990, 1993)."
62101215,Synthliboramphus hypoleucus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,ALCIDAE,Synthliboramphus,hypoleucus,,,,,"Xántus de Vesey, 1860","<span><em>Synthliboramphus hypoleucus</em> and <span><em>S. scrippsi</em></span> (del Hoyo and Collar 2014) were previously lumped as <em>S. hypoleucu</em>s following Sibley and Monroe (1990, 1993).<span><em><br/></em>"
62289571,Catharacta antarctica,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,STERCORARIIDAE,Catharacta,antarctica,,,,,"(Lesson, 1831)","<em>Catharacta antarctica</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Stercorarius</em>, following Chu <em>et al</em>. (2009), and split as <em>S. antarcticus</em> and <em>S. lonnbergi</em>, following Sibley and Monroe (1990, 1993)."
104062546,Pachyptila salvini,ANIMALIA,CHORDATA,AVES,PROCELLARIIFORMES,PROCELLARIIDAE,Pachyptila,salvini,,,,,"(Mathews, 1912)",
22680033,Tachyeres pteneres,ANIMALIA,CHORDATA,AVES,ANSERIFORMES,ANATIDAE,Tachyeres,pteneres,,,,,"(Forster, 1844)",
22690515,Streptopelia roseogrisea,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Streptopelia,roseogrisea,,,,,"(Sundevall, 1857)",
133484158,Nesophlox evelynae,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Nesophlox,evelynae,,,,,"(Bourcier, 1847)","<em>Calliphlox evelynae </em>(del Hoyo and Collar 2014) has been moved to the genus&#160;<em>Nesophlox</em>&#160;Ridgway, 1910, on the basis that Abrahamczyk&#160;<em>et al.&#160;</em>(2015) demonstrated that the species is sister to&#160;<em>Mellisuga</em>&#160;Brisson, 1760 and Feo&#160;<em>et al.</em>&#160;(2015) showed that it falls within a clade that also includes&#160;<em>Mellisuga</em>&#160;and&#160;<em>Archilochus</em>&#160;Reichenbach, 1854.&#160;<br/><br/>Subsequently,&#160;<em>N. evelynae</em>&#160;(=<em>C. evelynae </em>[del Hoyo and Collar 2014]) has been split into&#160;<em>N. evelynae</em> and&#160;<em>N. lyrura</em><em>&#160;</em>(which see) (Handbook of the Birds of the World and BirdLife International 2018)."
133484007,Nesophlox lyrura,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,TROCHILIDAE,Nesophlox,lyrura,,,,,"(Gould, 1869)","<p>The form <em>lyrura</em> was proposed to be split from <em>Nesophlox evelynae</em> by Feo <em>et al. </em>(2015), on the basis of different tail morphology, display and voice. Since the tail morphology is associated with the display, only one of these phenomena should be scored for level of difference using the Tobias criteria. Based on data in Table 1 in Feo <em>et al.</em> (2015: 253), we find that <em>lyrura </em>differs from <em>evelynae</em> in its&#160;shorter R1 (12.8 ± 1.0 vs 15.6 ± 0.9), hence effect size –2.9 (score <strong>2</strong>);&#160;longer R5 (38.0 ± 1.1 vs 31.8 ± 1.1), hence effect size 5.64 (score<strong> 3</strong>);&#160;fully iridescent vs almost entire non-iridescent forecrown in males (at least<strong> 2</strong>);&#160;much lower fundamental frequency of scolding chip calls (1.5–3 kHz vs 7–9 kHz) (<strong>3</strong>);&#160;much quieter (audible &lt;5 m vs &lt;30 m), shorter (&lt;5 s vs 3–27 s) and simpler song (<strong>3</strong>).<br/><br/>On this basis <em>lyrura</em> emerges as a highly distinct species&#160;and meets the criteria for inclusion in the Handbook of the Birds of the World and BirdLife International digital checklist of the birds of the world V.3 (HBW and BirdLife International 2018). Prior to the split,&#160;<em>Calliphlox evelynae</em> was moved to the genus <em>Nesophlox</em> Ridgway, 1910, on the basis that Abrahamczyk <em>et al. </em>(2015) demonstrated that the species is sister to <em>Mellisuga&#160;</em>Brisson, 1760 and Feo <em>et al. </em>(2015) showed that it falls within a clade that also includes <em>Mellisuga</em>&#160;and&#160;<em>Archilochus</em>&#160;Reichenbach, 1854.</p>"
22733705,Anous albivittus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Anous,albivittus,,,,,"(Bonaparte, 1856)","Cibois <em>et al. </em>(2016) found that <em>Procelsterna </em>sits within <em>Anous</em>, which is accepted and results in&#160;<em>P. albivitta </em>changing name to&#160;<em>Anous albivattus </em>(HBW and BirdLife International 2018).&#160;<em>Procelsterna cerulea</em> and <em>P. albivitta</em> (del Hoyo and Collar 2014) were previously lumped as <em>P. cerulea </em>following Sibley and Monroe (1990, 1993).<em> <p></p></em>"
22727746,Anous ceruleus,ANIMALIA,CHORDATA,AVES,CHARADRIIFORMES,LARIDAE,Anous,ceruleus,,,,,"(Bennett, 1840)","Cibois<em>&#160;et al.&#160;</em>(2016) found that&#160;<em>Procelsterna</em>&#160;sits within&#160;<em>Anous</em>, which is accepted and results in&#160;<em>P. cerulea</em>&#160;changing name to&#160;<em>Anous ceruleus</em>&#160;(HBW and BirdLife International 2018).&#160;<em>Procelsterna cerulea</em> and <em>P. albivitta</em> (del Hoyo and Collar 2014) were previously lumped as <em>P. cerulea </em>following Sibley and Monroe (1990, 1993)."
