internalTaxonId,scientificName,name,language,main
22709743,Tarsiger indicus,White-browed Bush-robin,English,true
22709748,Tarsiger hyperythrus,Rufous-breasted Bush Robin,English,false
22709748,Tarsiger hyperythrus,Rufous-breasted Bush-Robin,English,false
22709748,Tarsiger hyperythrus,Rufous-breasted Bush-robin,English,true
22709753,Tarsiger johnstoniae,Collared Bush Robin,English,false
22709753,Tarsiger johnstoniae,Collared Bush-Robin,English,false
22709753,Tarsiger johnstoniae,Collared Bush-robin,English,true
22709763,Cossyphicula isabellae,Cameroon Mountain Robin,English,false
22709763,Cossyphicula isabellae,Mountain Robin,English,false
22709763,Cossyphicula isabellae,Mountain Robin-Chat,English,false
22709763,Cossyphicula isabellae,Cossyphe d'Isabelle,French,false
22709763,Cossyphicula isabellae,Mountain Robin-chat,English,true
22709770,Cossyphicula roberti,White-bellied Robin-Chat,English,false
22709770,Cossyphicula roberti,Cossyphe à ventre blanc,French,false
22709770,Cossyphicula roberti,White-bellied Robin-chat,English,true
22709778,Dessonornis archeri,Archer's Ground Robin,English,false
22709778,Dessonornis archeri,Archer's Robin-Chat,English,false
22709778,Dessonornis archeri,Cossyphe d'Archer,French,false
22709778,Dessonornis archeri,Archer's Robin-chat,English,true
22709797,Dessonornis humeralis,White-throated Robin,English,false
22709797,Dessonornis humeralis,White-throated Robin-Chat,English,false
22709797,Dessonornis humeralis,Cossyphe à gorge blanche,French,false
22709797,Dessonornis humeralis,White-throated Robin-chat,English,true
22709815,Cossypha semirufa,Rueppell's Robin-chat,English,false
22709815,Cossypha semirufa,Rueppell's Robin-Chat,English,false
22709815,Cossypha semirufa,Rüppell's Robin-chat,English,false
22709815,Cossypha semirufa,Cossyphe de Rüppell,French,false
22709815,Cossypha semirufa,Rüppell's Robin-Chat,English,true
22709822,Cossypha heuglini,Heuglin's Robin,English,false
22709822,Cossypha heuglini,White-browed Robin-Chat,English,false
22709822,Cossypha heuglini,Cossyphe d'Heuglin,French,false
22709822,Cossypha heuglini,White-browed Robin-chat,English,true
22709828,Cossypha natalensis,Red-capped Robin,English,false
22709828,Cossypha natalensis,Red-capped Robin-Chat,English,false
22709828,Cossypha natalensis,Cossyphe à calotte rousse,French,false
22709828,Cossypha natalensis,Red-capped Robin-chat,English,true
22709847,Cossypha niveicapilla,Snowy-crowned Robin-Chat,English,false
22709847,Cossypha niveicapilla,Snowy-headed Robin-Chat,English,false
22709847,Cossypha niveicapilla,Petit cossyphe à tête blanche,French,false
22709847,Cossypha niveicapilla,Snowy-crowned Robin-chat,English,true
22709853,Cossypha albicapillus,White-crowned Robin-Chat,English,false
22709853,Cossypha albicapillus,Grand cossyphe à tête blanche,French,false
22709853,Cossypha albicapillus,White-crowned Robin-chat,English,true
22709864,Cichladusa arquata,Collared Palm Thrush,English,false
22709864,Cichladusa arquata,Collared Palm-Thrush,English,false
22709864,Cichladusa arquata,Cichladuse de Peters,French,false
22709864,Cichladusa arquata,Collared Palm-thrush,English,true
22709870,Cichladusa ruficauda,Rufous-tailed Palm Thrush,English,false
22709870,Cichladusa ruficauda,Rufous-tailed Palm-Thrush,English,false
22709870,Cichladusa ruficauda,Cichladuse à queue rousse,French,false
22709870,Cichladusa ruficauda,Rufous-tailed Palm-thrush,English,true
22709891,Tychaedon quadrivirgata,Bearded Scrub-Robin,English,false
22709891,Tychaedon quadrivirgata,Eastern Bearded Scrub Robin,English,false
22709891,Tychaedon quadrivirgata,Agrobate barbu oriental,French,false
22709891,Tychaedon quadrivirgata,Bearded Scrub-robin,English,true
22709900,Tychaedon barbata,Central Bearded Scrub Robin,English,false
22709900,Tychaedon barbata,Miombo Scrub-Robin,English,false
22709900,Tychaedon barbata,Agrobate barbu du miombo,French,false
22709900,Tychaedon barbata,Miombo Scrub-robin,English,true
22709927,Cercotrichas leucophrys,Red-backed Scrub-robin,English,false
22709927,Cercotrichas leucophrys,Red-backed Scrub-Robin,English,false
22709927,Cercotrichas leucophrys,White-browed Scrub Robin,English,false
22709927,Cercotrichas leucophrys,Agrobate à dos roux,French,false
22709927,Cercotrichas leucophrys,White-browed Scrub-robin,English,true
22709949,Cercotrichas paena,Kalahari Scrub Robin,English,false
22709949,Cercotrichas paena,Kalahari Scrub-Robin,English,false
22709949,Cercotrichas paena,Agrobate du Kalahari,French,false
22709949,Cercotrichas paena,Kalahari Scrub-robin,English,true
22709958,Tychaedon coryphoeus,Karoo Scrub Robin,English,false
22709958,Tychaedon coryphoeus,Karoo Scrub-Robin,English,false
22709958,Tychaedon coryphoeus,Agrobate du Karoo,French,false
22709958,Tychaedon coryphoeus,Karoo Scrub-robin,English,true
22709974,Namibornis herero,Traquet du Herero,French,false
22709974,Namibornis herero,Herero Chat,English,true
22710006,Copsychus niger,White-vented Shama,English,true
22710009,Copsychus cebuensis,Black Shama,English,true
22710030,Phoenicurus alaschanicus,Przevalski's Redstart,English,false
22710030,Phoenicurus alaschanicus,Ala Shan Redstart,English,true
22710043,Phoenicurus coeruleocephala,Blue-capped Redstart,English,true
22710060,Phoenicurus hodgsoni,Hodgson's Redstart,English,true
22710063,Phoenicurus schisticeps,White-throated Redstart,English,true
22710066,Phoenicurus auroreus,Daurian Redstart,English,true
22710084,Phoenicurus frontalis,Blue-fronted Redstart,English,true
22710087,Phoenicurus leucocephalus,White-capped Redstart,English,false
22710087,Phoenicurus leucocephalus,White-capped Water-Redstart,English,false
22710087,Phoenicurus leucocephalus,White-capped Water-redstart,English,true
22710092,Phoenicurus fuliginosus,Plumbeous Water Redstart,English,false
22710092,Phoenicurus fuliginosus,Plumbeous Water-Redstart,English,false
22710092,Phoenicurus fuliginosus,Plumbeous Water-redstart,English,true
22710117,Cinclidium frontale,Blue-fronted Robin,English,true
22710126,Enicurus velatus,Sunda Forktail,English,true
22710129,Enicurus ruficapillus,Chestnut-naped Forktail,English,true
22710132,Enicurus immaculatus,Black-backed Forktail,English,true
22710135,Enicurus schistaceus,Slaty-backed Forktail,English,true
22710138,Enicurus leschenaulti,White-crowned Forktail,English,true
22710141,Enicurus maculatus,Spotted Forktail,English,true
22710144,Cochoa purpurea,Purple Cochoa,English,true
22710147,Cochoa viridis,Green Cochoa,English,true
22710197,Saxicola tectes,Réunion Stonechat,English,false
22710197,Saxicola tectes,Traquet de la Réunion,French,false
22710197,Saxicola tectes,Reunion Stonechat,English,true
22710202,Saxicola leucurus,White-tailed Stonechat,English,true
22710209,Saxicola caprata,Pied Bush Chat,English,false
22710209,Saxicola caprata,Pied Stonechat,English,false
22710209,Saxicola caprata,Pied Bushchat,English,true
22710214,Saxicola jerdoni,Jerdon's Bush Chat,English,false
22710214,Saxicola jerdoni,Jerdon's Bushchat,English,true
22710231,Campicoloides bifasciatus,Traquet à ventre fauve,French,false
22710231,Campicoloides bifasciatus,Buff-streaked Chat,English,true
22710238,Oenanthe leucopyga,White-crowned Black Wheatear,English,false
22710238,Oenanthe leucopyga,White-tailed Wheatear,English,false
22710238,Oenanthe leucopyga,Traquet à tête blanche,French,false
22710238,Oenanthe leucopyga,White-crowned Wheatear,English,true
22710263,Myrmecocichla monticola,Mountain Chat,English,false
22710263,Myrmecocichla monticola,Traquet montagnard,French,false
22710263,Myrmecocichla monticola,Mountain Wheatear,English,true
22710268,Oenanthe phillipsi,Traquet de Somalie,French,false
22710268,Oenanthe phillipsi,Somali Wheatear,English,true
22710284,Oenanthe lugentoides,Arabian Wheatear,English,true
22710329,Oenanthe pileata,Traquet du Cap,French,false
22710329,Oenanthe pileata,Capped Wheatear,English,true
22710354,Emarginata sinuata,Sicklewing Chat,English,false
22710354,Emarginata sinuata,Traquet de roche brun,French,false
22710354,Emarginata sinuata,Sickle-winged Chat,English,true
22710359,Emarginata schlegelii,Traquet du Karoo,French,false
22710359,Emarginata schlegelii,Karoo Chat,English,true
22710363,Emarginata tractrac,Traquet de roche pâle,French,false
22710363,Emarginata tractrac,Tractrac Chat,English,true
22710371,Oenanthe scotocerca,Brown-tailed Rock Chat,English,false
22710371,Oenanthe scotocerca,Traquet de roche à queue brune,French,false
22710371,Oenanthe scotocerca,Brown-tailed Chat,English,true
22710385,Oenanthe melanura,Traquet de roche à queue noire,French,false
22710385,Oenanthe melanura,Blackstart,English,true
22710389,Pinarochroa sordida,Alpine Chat,English,false
22710389,Pinarochroa sordida,Traquet afroalpin,French,false
22710389,Pinarochroa sordida,Moorland Chat,English,true
22710416,Myrmecocichla nigra,Traquet-fourmilier noir,French,false
22710416,Myrmecocichla nigra,Sooty Chat,English,true
22710420,Myrmecocichla melaena,Rueppell's Chat,English,false
22710420,Myrmecocichla melaena,Rüppell's Black Chat,English,false
22710420,Myrmecocichla melaena,Traquet noir d'Abyssinie,French,false
22710420,Myrmecocichla melaena,Rüppell's Chat,English,true
22710426,Oenanthe albifrons,White-fronted Black Chat,English,false
22710426,Oenanthe albifrons,White-fronted Black-Chat,English,false
22710426,Oenanthe albifrons,Traquet noir à front blanc,French,false
22710426,Oenanthe albifrons,White-fronted Black-chat,English,true
22710457,Monticola semirufus,White-winged Cliff Chat,English,false
22710457,Monticola semirufus,White-winged Cliff-Chat,English,false
22710457,Monticola semirufus,Traquet de roche à ailes blanches,French,false
22710457,Monticola semirufus,White-winged Cliff-chat,English,true
22710478,Pinarornis plumosus,Merle des rochers,French,false
22710478,Pinarornis plumosus,Boulder Chat,English,true
22710482,Aplonis zelandica,Rusty-winged Starling,English,true
22710490,Aplonis pelzelni,Pohnpei Starling,English,true
22710493,Aplonis atrifusca,Samoan Starling,English,true
22710496,Aplonis corvina,Kosrae Starling,English,true
22710499,Aplonis mavornata,Mysterious Starling,English,true
22710502,Aplonis cinerascens,Rarotonga Starling,English,true
22710511,Aplonis fusca,Norfolk Island Starling,English,false
22710511,Aplonis fusca,Norfolk Starling,English,false
22710511,Aplonis fusca,Tasman Starling,English,true
22710519,Aplonis opaca,Micronesian Starling,English,true
22710534,Aplonis insularis,Rennell Starling,English,true
22710540,Aplonis dichroa,San Cristobal Starling,English,false
22710540,Aplonis dichroa,Makira Starling,English,true
22710547,Aplonis minor,Short-tailed Starling,English,true
22710550,Aplonis panayensis,Asian Glossy Starling,English,true
22710559,Aplonis magna,Long-tailed Starling,English,true
22710579,Poeoptera stuhlmanni,Etourneau de Stuhlmann,French,false
22710579,Poeoptera stuhlmanni,Stuhlmann's Starling,English,true
22710583,Poeoptera kenricki,Etourneau de Kenrick,French,false
22710583,Poeoptera kenricki,Kenrick's Starling,English,true
22710591,Grafisia torquata,Etourneau à poitrine blanche,French,false
22710591,Grafisia torquata,White-collared Starling,English,true
22710595,Onychognathus walleri,Waller's Red-winged Starling,English,false
22710595,Onychognathus walleri,Etourneau de montagne à bec court,French,false
22710595,Onychognathus walleri,Waller's Starling,English,true
22710600,Onychognathus nabouroup,Etourneau à ailes pâles,French,false
22710600,Onychognathus nabouroup,Pale-winged Starling,English,true
22710614,Onychognathus blythii,Somali Chestnut-winged Starling,English,false
22710614,Onychognathus blythii,Etourneau de Somalie,French,false
22710614,Onychognathus blythii,Somali Starling,English,true
22710624,Onychognathus fulgidus,Forest Chestnut-winged Starling,English,false
22710624,Onychognathus fulgidus,Etourneau roupenne,French,false
22710624,Onychognathus fulgidus,Chestnut-winged Starling,English,true
22710629,Onychognathus tenuirostris,Slender-billed Chestnut-winged Starling,English,false
22710629,Onychognathus tenuirostris,Etourneau de montagne à bec fin,French,false
22710629,Onychognathus tenuirostris,Slender-billed Starling,English,true
22710634,Onychognathus albirostris,Etourneau à bec blanc,French,false
22710634,Onychognathus albirostris,White-billed Starling,English,true
22710638,Onychognathus salvadorii,Etourneau de Salvadori,French,false
22710638,Onychognathus salvadorii,Bristle-crowned Starling,English,true
22710642,Lamprotornis iris,Iris Glossy-Starling,English,false
22710642,Lamprotornis iris,Merle métallique vert,French,false
22710642,Lamprotornis iris,Emerald Starling,English,true
22710661,Notopholia corusca,Black-bellied Glossy-starling,English,false
22710661,Notopholia corusca,Black-bellied Glossy Starling,English,false
22710661,Notopholia corusca,Black-bellied Glossy-Starling,English,false
22710661,Notopholia corusca,Merle métallique à ventre noir,French,false
22710661,Notopholia corusca,Black-bellied Starling,English,true
22710682,Lamprotornis chalcurus,Bronze-tailed Glossy-starling,English,false
22710682,Lamprotornis chalcurus,Bronze-tailed Glossy Starling,English,false
22710682,Lamprotornis chalcurus,Bronze-tailed Glossy-Starling,English,false
22710682,Lamprotornis chalcurus,Merle métallique à queue violette,French,false
22710682,Lamprotornis chalcurus,Bronze-tailed Starling,English,true
22710689,Lamprotornis chalybaeus,Greater Blue-eared Glossy-starling,English,false
22710689,Lamprotornis chalybaeus,Greater Blue-eared Glossy-Starling,English,false
22710689,Lamprotornis chalybaeus,Merle métallique à oreillons bleus,French,false
22710689,Lamprotornis chalybaeus,Greater Blue-eared Starling,English,true
22710710,Lamprotornis acuticaudus,Sharp-tailed Glossy-starling,English,false
22710710,Lamprotornis acuticaudus,Sharp-tailed Glossy-Starling,English,false
22710710,Lamprotornis acuticaudus,Merle métallique à queue étroite,French,false
22710710,Lamprotornis acuticaudus,Sharp-tailed Starling,English,true
103871956,Lamprotornis mevesii,Meves's Glossy-starling,English,false
103871956,Lamprotornis mevesii,Meves's Long-tailed Starling,English,true
22710744,Lamprotornis caudatus,Long-tailed Glossy-starling,English,false
22710744,Lamprotornis caudatus,Long-tailed Glossy-Starling,English,false
22710744,Lamprotornis caudatus,Northern Long-tailed Starling,English,false
22710744,Lamprotornis caudatus,Merle métallique à longue queue,French,false
22710744,Lamprotornis caudatus,Long-tailed Glossy Starling,English,true
22710751,Lamprotornis purpuroptera,Rueppell's Glossy-starling,English,false
22710751,Lamprotornis purpuroptera,Rueppell's Glossy-Starling,English,false
22710751,Lamprotornis purpuroptera,Rüppell's Glossy-starling,English,false
22710751,Lamprotornis purpuroptera,Rüppell's Long-tailed Starling,English,false
22710751,Lamprotornis purpuroptera,Merle métallique de Rüppell,French,false
22710751,Lamprotornis purpuroptera,Rüppell's Starling,English,true
22710775,Lamprotornis shelleyi,Merle métallique de Shelley,French,false
22710775,Lamprotornis shelleyi,Shelley's Starling,English,true
22710779,Lamprotornis hildebrandti,Merle métallique de Hildebrandt,French,false
22710779,Lamprotornis hildebrandti,Hildebrandt's Starling,English,true
22710795,Speculipastor bicolor,Etourneau pie,French,false
22710795,Speculipastor bicolor,Magpie Starling,English,true
22710799,Neocichla gutturalis,White-winged Starling,English,false
22710799,Neocichla gutturalis,Etourneau pâle,French,false
22710799,Neocichla gutturalis,Babbling Starling,English,true
22710804,Lamprotornis fischeri,Etourneau de Fischer,French,false
22710804,Lamprotornis fischeri,Fischer's Starling,English,true
22710808,Lamprotornis bicolor,Pied Starling,English,false
22710808,Lamprotornis bicolor,Etourneau bicolore,French,false
22710808,Lamprotornis bicolor,African Pied Starling,English,true
22710813,Lamprotornis albicapillus,Etourneau à tête blanche,French,false
22710813,Lamprotornis albicapillus,White-crowned Starling,English,true
22710817,Lamprotornis regius,Etourneau à poitrine dorée,French,false
22710817,Lamprotornis regius,Golden-breasted Starling,English,true
22710821,Lamprotornis unicolor,Etourneau grisâtre,French,false
22710821,Lamprotornis unicolor,Ashy Starling,English,true
22710829,Saroglossa spilopterus,Spot-winged Starling,English,true
22710832,Creatophora cinerea,Etourneau caronculé,French,false
22710832,Creatophora cinerea,Wattled Starling,English,true
22710836,Necropsar rodericanus,Rodriguez Starling,English,false
22710836,Necropsar rodericanus,Rodrigues Starling,English,true
22710840,Fregilupus varius,Réunion Starling,English,false
22710840,Fregilupus varius,Reunion Starling,English,true
22710844,Sturnornis albofrontatus,White-faced Starling,English,true
22710858,Sturnia malabarica,Chestnut-tailed Starling,English,true
22710870,Agropsar sturninus,Daurian Starling,English,false
22710870,Agropsar sturninus,Purple-backed Starling,English,true
22710877,Sturnia sinensis,Grey-backed Starling,English,false
22710877,Sturnia sinensis,White-shouldered Starling,English,true
22710896,Spodiopsar cineraceus,White-cheeked Starling,English,true
22710903,Gracupica nigricollis,Black-collared Starling,English,true
103870359,Acridotheres burmannicus,Burmese Myna,English,true
22710932,Acridotheres fuscus,Jungle Myna,English,true
103871222,Acridotheres grandis,Great Myna,English,true
22710946,Acridotheres cristatellus,Crested Myna,English,true
103878613,Mino dumontii,Yellow-faced Myna,English,true
22710965,Basilornis corythaix,Long-crested Myna,English,true
22710968,Goodfellowia miranda,Apo Myna,English,true
22710985,Sarcops calvus,Coleto,English,true
22710997,Enodes erythrophris,Fiery-browed Myna,English,false
22710997,Enodes erythrophris,Fiery-browed Starling,English,true
22711013,Dumetella carolinensis,Gray Catbird,English,false
22711013,Dumetella carolinensis,Grey Catbird,English,true
22711017,Melanoptila glabrirostris,Black Catbird,English,true
22711032,Mimus gundlachii,Bahama Mockingbird,English,true
22711038,Mimus patagonicus,Patagonian Mockingbird,English,true
22711044,Mimus triurus,White-banded Mockingbird,English,true
22711047,Mimus longicaudatus,Long-tailed Mockingbird,English,true
22711096,Oreoscoptes montanus,Sage Thrasher,English,true
22711099,Toxostoma rufum,Brown Thrasher,English,true
22711102,Toxostoma longirostre,Long-billed Thrasher,English,true
22711124,Toxostoma redivivum,California Thrasher,English,true
22711127,Toxostoma crissale,Crissal Thrasher,English,true
22711133,Cinclocerthia gutturalis,Gray Trembler,English,false
22711133,Cinclocerthia gutturalis,Grey Trembler,English,true
22711155,Sitta nagaensis,Chestnut-vented Nuthatch,English,true
22711158,Sitta cashmirensis,Kashmir Nuthatch,English,true
22711164,Sitta himalayensis,White-tailed Nuthatch,English,true
22711167,Sitta victoriae,White-browed Nuthatch,English,true
22711170,Sitta pygmaea,Pygmy Nuthatch,English,true
103881613,Sitta pusilla,Brown-headed Nuthatch,English,true
22711184,Sitta krueperi,Krüper's Nuthatch,English,false
22711184,Sitta krueperi,Krueper's Nuthatch,English,true
22711188,Sitta villosa,Chinese Nuthatch,English,false
22711188,Sitta villosa,Snowy-browed Nuthatch,English,true
103881719,Sitta leucopsis,White-cheeked Nuthatch,English,true
22711202,Sitta carolinensis,White-breasted Nuthatch,English,true
22711216,Sitta frontalis,Velvet-fronted Nuthatch,English,true
22711225,Sitta azurea,Blue Nuthatch,English,true
22711253,Certhia himalayana,Bar-tailed Tree-Creeper,English,false
22711253,Certhia himalayana,Bar-tailed Treecreeper,English,true
22711257,Certhia nipalensis,Rusty-flanked Tree-Creeper,English,false
22711257,Certhia nipalensis,Rusty-flanked Treecreeper,English,true
103882026,Salpornis spilonota,Indian Spotted Creeper,English,true
22711319,Campylorhynchus nuchalis,Stripe-backed Wren,English,true
22711351,Cinnycerthia unirufa,Rufous Wren,English,true
103886997,Cistothorus platensis,Grass Wren,English,true
103888269,Pheugopedius euophrys,Plain-tailed Wren,English,true
22711407,Pheugopedius eisenmanni,Inca Wren,English,true
22711435,Cantorchilus semibadius,Riverside Wren,English,true
22711470,Cantorchilus superciliaris,Superciliated Wren,English,true
22711479,Cantorchilus griseus,Gray Wren,English,false
22711479,Cantorchilus griseus,Grey Wren,English,true
22711506,Troglodytes solstitialis,Mountain Wren,English,true
103889800,Henicorhina leucophrys,Grey-breasted Wood-wren,English,true
22711537,Microcerculus philomela,Nightingale Wren,English,false
22711537,Microcerculus philomela,Northern Nightingale-Wren,English,false
22711537,Microcerculus philomela,Northern Nightingale-wren,English,true
22711542,Microcerculus marginatus,Scaly-breasted Wren,English,false
22711542,Microcerculus marginatus,Southern Nightingale-Wren,English,false
22711542,Microcerculus marginatus,Southern Nightingale-wren,English,true
22711547,Microcerculus ustulatus,Fluting Wren,English,false
22711547,Microcerculus ustulatus,Flutist Wren,English,true
103889880,Cyphorhinus thoracicus,Southern Chestnut-breasted Wren,English,true
22711560,Cyphorhinus arada,Musician Wren,English,true
22711571,Microbates collaris,Collared Gnatwren,English,true
22711581,Polioptila caerulea,Blue-gray Gnatcatcher,English,false
22711581,Polioptila caerulea,Blue-grey Gnatcatcher,English,true
22711591,Polioptila lembeyei,Cuban Gnatcatcher,English,true
22711605,Polioptila lactea,Creamy-bellied Gnatcatcher,English,true
22711625,Remiz coronatus,White-crowned Penduline Tit,English,false
22711625,Remiz coronatus,White-crowned Penduline-Tit,English,false
22711625,Remiz coronatus,White-crowned Penduline-tit,English,true
22711639,Anthoscopus punctifrons,Sennar Penduline Tit,English,false
22711639,Anthoscopus punctifrons,Sennar Penduline-Tit,English,false
22711639,Anthoscopus punctifrons,Sudan Penduline Tit,English,false
22711639,Anthoscopus punctifrons,Rémiz à front ponctué,French,false
22711639,Anthoscopus punctifrons,Sennar Penduline-tit,English,true
22711653,Anthoscopus musculus,Mouse-colored Penduline Tit,English,false
22711653,Anthoscopus musculus,Mouse-colored Penduline-Tit,English,false
22711653,Anthoscopus musculus,Mouse-coloured Penduline Tit,English,false
22711653,Anthoscopus musculus,Rémiz brune,French,false
22711653,Anthoscopus musculus,Mouse-coloured Penduline-tit,English,true
22731087,Anthoscopus caroli,African Penduline-Tit,English,false
22731087,Anthoscopus caroli,Grey Penduline-tit,English,true
22711679,Anthoscopus minutus,Southern Penduline-tit,English,false
22711679,Anthoscopus minutus,Southern Penduline-Tit,English,false
22711679,Anthoscopus minutus,Rémiz du Cap,French,false
22711679,Anthoscopus minutus,Cape Penduline-tit,English,true
22711685,Cephalopyrus flammiceps,Fire-capped Tit,English,true
22711688,Pholidornis rushiae,Tit-Hylia,English,false
22711688,Pholidornis rushiae,Astrild-mésange,French,false
22711688,Pholidornis rushiae,Tit-hylia,English,true
22711708,Poecile carolinensis,Carolina Chickadee,English,true
22711740,Poecile superciliosus,White-browed Tit,English,true
22711745,Poecile davidi,Père David's Tit,English,false
22711745,Poecile davidi,Rusty-breasted Tit,English,true
22711759,Poecile hudsonicus,Boreal Chickadee,English,true
22711767,Poecile rufescens,Chestnut-backed Chickadee,English,true
22711775,Periparus rufonuchalis,Dark-grey Tit,English,false
22711775,Periparus rufonuchalis,Rufous-naped Tit,English,true
22711780,Periparus rubidiventris,Rufous-vented Tit,English,true
22711795,Pardaliparus venustulus,Yellow-bellied Tit,English,true
22711800,Pardaliparus elegans,Elegant Tit,English,true
22711805,Pardaliparus amabilis,Palawan Tit,English,true
22711815,Lophophanes dichrous,Grey-crested Tit,English,true
22711839,Melaniparus albiventris,Mésange noire à ventre blanc,French,false
22711839,Melaniparus albiventris,White-bellied Tit,English,true
22711845,Melaniparus leuconotus,White-backed Tit,English,false
22711845,Melaniparus leuconotus,Mésange noire à dos blanc,French,false
22711845,Melaniparus leuconotus,White-backed Black Tit,English,true
22711852,Melaniparus funereus,Mésange ardoise,French,false
22711852,Melaniparus funereus,Dusky Tit,English,true
103762287,Melaniparus rufiventris,Rufous-bellied Tit,English,true
22711869,Melaniparus fringillinus,Mésange à gorge rousse,French,false
22711869,Melaniparus fringillinus,Red-throated Tit,English,true
22711875,Melaniparus fasciiventer,Mésange à ventre strié,French,false
22711875,Melaniparus fasciiventer,Stripe-breasted Tit,English,true
22711881,Melaniparus thruppi,Acacia Tit,English,false
22711881,Melaniparus thruppi,Northern Grey Tit,English,false
22711881,Melaniparus thruppi,Mésange somalienne,French,false
22711881,Melaniparus thruppi,Somali Tit,English,true
22711889,Melaniparus griseiventris,Miombo Grey Tit,English,false
22711889,Melaniparus griseiventris,Mésange grise de Tabora,French,false
22711889,Melaniparus griseiventris,Miombo Tit,English,true
22711896,Melaniparus cinerascens,Mésange cendrée,French,false
22711896,Melaniparus cinerascens,Ashy Tit,English,true
22711902,Melaniparus afer,Southern Grey Tit,English,false
22711902,Melaniparus afer,Mésange grise australe,French,false
22711902,Melaniparus afer,Grey Tit,English,true
22711919,Parus monticolus,Green-backed Tit,English,true
22711934,Machlolophus spilonotus,Yellow-cheeked Tit,English,true
22711939,Machlolophus holsti,Yellow Tit,English,true
22711969,Baeolophus wollweberi,Bridled Titmouse,English,true
22711983,Baeolophus bicolor,Tufted Titmouse,English,true
22711998,Sylviparus modestus,Yellow-browed Tit,English,true
22712001,Melanochlora sultanea,Sultan Tit,English,true
22712008,Aegithalos leucogenys,White-cheeked Bushtit,English,false
22712008,Aegithalos leucogenys,White-cheeked Tit,English,true
103870880,Aegithalos concinnus,Black-throated Bushtit,English,false
103870880,Aegithalos concinnus,Black-throated Tit,English,true
22712016,Aegithalos niveogularis,White-throated Bushtit,English,false
22712016,Aegithalos niveogularis,White-throated Tit,English,true
22712032,Psaltria exilis,Pygmy Bushtit,English,false
22712032,Psaltria exilis,Pygmy Tit,English,true
22712036,Pseudochelidon eurystomina,African River-martin,English,false
22712036,Pseudochelidon eurystomina,African River-Martin,English,false
22712036,Pseudochelidon eurystomina,Hirondelle de rivière,French,false
22712036,Pseudochelidon eurystomina,African River Martin,English,true
22712057,Tachycineta bicolor,Tree Swallow,English,true
22712065,Tachycineta albiventer,White-winged Swallow,English,true
22712068,Tachycineta leucorrhoa,White-rumped Swallow,English,true
22712098,Progne subis,Purple Martin,English,true
22712101,Progne cryptoleuca,Cuban Martin,English,true
22712104,Progne dominicensis,Caribbean Martin,English,true
22712119,Orochelidon murina,Brown-bellied Swallow,English,true
22712131,Orochelidon flavipes,Pale-footed Swallow,English,true
22712137,Atticora fasciata,White-banded Swallow,English,true
22712165,Cheramoeca leucosterna,White-backed Swallow,English,true
103815402,Riparia paludicola,African Plain Martin,English,true
22712189,Riparia congica,Congo Martin,English,false
22712189,Riparia congica,Hirondelle de rivage du Congo,French,false
22712189,Riparia congica,Congo Sand Martin,English,true
22712198,Phedina borbonica,Hirondelle des Mascareignes,French,false
22712198,Phedina borbonica,Mascarene Martin,English,true
104005679,Ptyonoprogne fuligula,Large Rock Martin,English,true
22712246,Ptyonoprogne concolor,Dusky Crag-martin,English,false
22712246,Ptyonoprogne concolor,Dusky Crag-Martin,English,false
22712246,Ptyonoprogne concolor,Dusky Crag Martin,English,true
22712266,Hirundo aethiopica,Hirondelle d'Ethiopie,French,false
22712266,Hirundo aethiopica,Ethiopian Swallow,English,true
22712272,Hirundo angolensis,Hirondelle d'Angola,French,false
22712272,Hirundo angolensis,Angola Swallow,English,true
22712299,Hirundo smithii,Hirondelle à longs brins,French,false
22712299,Hirundo smithii,Wire-tailed Swallow,English,true
22712305,Hirundo nigrita,White-throated Blue Swallow,English,false
22712305,Hirundo nigrita,Hirondelle noire,French,false
22712305,Hirundo nigrita,White-bibbed Swallow,English,true
22712312,Hirundo nigrorufa,Hirondelle rousse-et-noire,French,false
22712312,Hirundo nigrorufa,Black-and-rufous Swallow,English,true
22712324,Hirundo leucosoma,Hirondelle à ailes tachetés,French,false
22712324,Hirundo leucosoma,Pied-winged Swallow,English,true
22712336,Hirundo dimidiata,Hirondelle à gorge perlée,French,false
22712336,Hirundo dimidiata,Pearl-breasted Swallow,English,true
22712342,Cecropis cucullata,Greater Striped-swallow,English,false
22712342,Cecropis cucullata,Greater Striped-Swallow,English,false
22712342,Cecropis cucullata,Hirondelle à tête rousse,French,false
22712342,Cecropis cucullata,Greater Striped Swallow,English,true
22712365,Cecropis senegalensis,Hirondelle des mosquées,French,false
22712365,Cecropis senegalensis,Mosque Swallow,English,true
22712390,Petrochelidon perdita,Red Sea Cliff-swallow,English,false
22712390,Petrochelidon perdita,Red Sea Cliff Swallow,English,false
22712390,Petrochelidon perdita,Hirondelle de la Mer Rouge,French,false
22712390,Petrochelidon perdita,Red Sea Swallow,English,true
22712398,Petrochelidon preussi,Preuss's Cliff Swallow,English,false
22712398,Petrochelidon preussi,Hirondelle de Preuss,French,false
22712398,Petrochelidon preussi,Preuss's Swallow,English,true
22712405,Petrochelidon rufigula,Red-throated Cliff Swallow,English,false
22712405,Petrochelidon rufigula,Hirondelle de rochers à gorge fauve,French,false
22712405,Petrochelidon rufigula,Red-throated Swallow,English,true
22712427,Petrochelidon pyrrhonota,American Cliff Swallow,English,false
